#GBE_ID	N_GBE	GBE_NAME	N_GBE	N_GBE	Y
INI3536	64834	Age_started_hormone-replacement_therapy_(HRT)	64834	64834	Y
INI3546	54503	Age_last_used_hormone-replacement_therapy_(HRT)	54503	54503	Y
INI3581	107821	Age_at_menopause_(last_menstrual_period)	107821	107821	Y
INI3627	10353	Age_angina_diagnosed	10353	10353	Y
INI3659	5580	Year_immigrated_to_UK_(United_Kingdom)	5580	5580	Y
INI3669	8624	Lifetime_number_of_same-sex_sexual_partners	8624	8624	Y
INI3680	12443	Age_when_last_ate_meat	12443	12443	Y
INI3700	35548	Time_since_last_menstrual_period	35548	35548	Y
INI3710	30337	Length_of_menstrual_cycle	30337	30337	Y
INI3761	69125	Age_hay_fever,_rhinitis_or_eczema_diagnosed	69125	69125	Y
INI3786	35194	Age_asthma_diagnosed	35194	35194	Y
INI3829	56334	Number_of_stillbirths	56334	56334	Y
INI3839	56192	Number_of_spontaneous_miscarriages	56192	56192	Y
INI3849	56026	Number_of_pregnancy_terminations	56026	56026	Y
INI3882	14655	Age_at_bilateral_oophorectomy_(both_ovaries_removed)	14655	14655	Y
INI3894	7857	Age_heart_attack_diagnosed	7857	7857	Y
INI3972	4010	Number_of_adopted_brothers	4010	4010	Y
INI3982	4046	Number_of_adopted_sisters	4046	4046	Y
INI3992	4734	Age_emphysema/chronic_bronchitis_diagnosed	4734	4734	Y
INI40007	9760	Age_at_death	9760	9760	Y
INI40008	54821	Age_at_cancer_diagnosis	54821	54821	Y
INI40009	54821	Reported_occurrences_of_cancer	54821	54821	Y
INI4012	6608	Age_deep-vein_thrombosis_(DVT,_blood_clot_in_leg)_diagnosed	6608	6608	Y
INI4022	2806	Age_pulmonary_embolism_(blood_clot_in_lung)_diagnosed	2806	2806	Y
INI4056	5234	Age_stroke_diagnosed	5234	5234	Y
INI4079	318669	Diastolic_blood_pressure,_automated_reading	318669	318669	Y
INI4080	318667	Systolic_blood_pressure,_automated_reading	318667	318667	Y
INI4100	126162		126162	126162	Y
INI4101	126157		126157	126157	Y
INI4103	126162		126162	126162	Y
INI4104	126162		126162	126162	Y
INI4105	126083		126083	126083	Y
INI4106	126162		126162	126162	Y
INI4119	126244		126244	126244	Y
INI4120	126238		126238	126238	Y
INI4122	126244		126244	126244	Y
INI4123	126244		126244	126244	Y
INI4124	126175		126175	126175	Y
INI4125	126244		126244	126244	Y
INI4138	2606		2606	2606	Y
INI4139	2606		2606	2606	Y
INI4140	2606		2606	2606	Y
INI4141	2606		2606	2606	Y
INI4142	2606		2606	2606	Y
INI4143	2650		2650	2650	Y
INI4144	2650		2650	2650	Y
INI4145	2650		2650	2650	Y
INI4146	2650		2650	2650	Y
INI4147	2650		2650	2650	Y
INI4194	128049	Pulse_rate	128049	128049	Y
INI4195	128049	Pulse_wave_reflection_index	128049	128049	Y
INI4196	127988	Pulse_wave_peak_to_peak_time	127988	127988	Y
INI4198	128049	Position_of_the_pulse_wave_peak	128049	128049	Y
INI4199	128049	Position_of_pulse_wave_notch	128049	128049	Y
INI4230	129266	Signal-to-noise-ratio_(SNR)_of_triplet_(left)	129266	129266	Y
INI4233	128982	Mean_signal-to-noise_ratio_(SNR),_(left)	128982	128982	Y
INI4241	129248	Signal-to-noise-ratio_(SNR)_of_triplet_(right)	129248	129248	Y
INI4244	128962	Mean_signal-to-noise_ratio_(SNR),_(right)	128962	128962	Y
INI4282	45496	Maximum_digits_remembered_correctly	45496	45496	Y
INI4407	29774	Average_monthly_red_wine_intake	29774	29774	Y
INI4418	29751	Average_monthly_champagne_plus_white_wine_intake	29751	29751	Y
INI4429	29831	Average_monthly_beer_plus_cider_intake	29831	29831	Y
INI4440	29730	Average_monthly_spirits_intake	29730	29730	Y
INI4451	29867	Average_monthly_fortified_wine_intake	29867	29867	Y
INI4462	29898	Average_monthly_intake_of_other_alcoholic_drinks	29898	29898	Y
INI4609	55586	Longest_period_of_depression	55586	55586	Y
INI4620	50586	Number_of_depression_episodes	50586	50586	Y
INI4689	2225	Age_glaucoma_diagnosed	2225	2225	Y
INI47	335906	Hand_grip_strength_(right)	335906	335906	Y
INI4700	7094	Age_cataract_diagnosed	7094	7094	Y
INI48	336610	Waist_circumference	336610	336610	Y
INI4814	39608	Tinnitus_severity/nuisance	39608	39608	Y
INI49	336571	Hip_circumference	336571	336571	Y
INI50	336452	Standing_height	336452	336452	Y
INI5057	113766	Number_of_older_siblings	113766	113766	Y
INI5078	84828	logMAR_in_round_(left)	84828	84828	Y
INI5079	84858	logMAR_in_round_(right)	84858	84858	Y
INI5084	82758	Spherical_power_(right)	82758	82758	Y
INI5085	82490	Spherical_power_(left)	82490	82490	Y
INI5086	82490	Cylindrical_power_(left)	82490	82490	Y
INI5087	82758	Cylindrical_power_(right)	82758	82758	Y
INI5088	82758	Astigmatism_angle_(right)	82758	82758	Y
INI5089	82490	Astigmatism_angle_(left)	82490	82490	Y
INI5096	79814	3mm_weak_meridian_(left)	79814	79814	Y
INI5097	69122	6mm_weak_meridian_(left)	69122	69122	Y
INI5098	70061	6mm_weak_meridian_(right)	70061	70061	Y
INI5099	79834	3mm_weak_meridian_(right)	79834	79834	Y
INI5100	79834	3mm_weak_meridian_angle_(right)	79834	79834	Y
INI5103	79814	3mm_weak_meridian_angle_(left)	79814	79814	Y
INI5104	79814	3mm_strong_meridian_angle_(left)	79814	79814	Y
INI5105	69122	6mm_strong_meridian_angle_(left)	69122	69122	Y
INI5106	70061	6mm_strong_meridian_angle_(right)	70061	70061	Y
INI5107	79834	3mm_strong_meridian_angle_(right)	79834	79834	Y
INI5108	78320	3mm_asymmetry_angle_(right)	78320	78320	Y
INI5109	43607	6mm_asymmetry_angle_(right)	43607	43607	Y
INI5110	42746	6mm_asymmetry_angle_(left)	42746	42746	Y
INI5111	78056	3mm_asymmetry_angle_(left)	78056	78056	Y
INI5112	79801	3mm_cylindrical_power_angle_(left)	79801	79801	Y
INI5113	69096	6mm_cylindrical_power_angle_(left)	69096	69096	Y
INI5114	70044	6mm_cylindrical_power_angle_(right)	70044	70044	Y
INI5115	79826	3mm_cylindrical_power_angle_(right)	79826	79826	Y
INI5116	79834	3mm_cylindrical_power_(right)	79834	79834	Y
INI5117	70061	6mm_cylindrical_power_(right)	70061	70061	Y
INI5118	69122	6mm_cylindrical_power_(left)	69122	69122	Y
INI5119	79814	3mm_cylindrical_power_(left)	79814	79814	Y
INI5132	79834	3mm_strong_meridian_(right)	79834	79834	Y
INI5133	70061	6mm_strong_meridian_(right)	70061	70061	Y
INI5134	69122	6mm_strong_meridian_(left)	69122	69122	Y
INI5135	79814	3mm_strong_meridian_(left)	79814	79814	Y
INI5156	78056	3mm_asymmetry_index_(left)	78056	78056	Y
INI5157	42746	6mm_asymmetry_index_(left)	42746	42746	Y
INI5158	43607	6mm_asymmetry_index_(right)	43607	43607	Y
INI5159	78320	3mm_asymmetry_index_(right)	78320	78320	Y
INI5160	78343	3mm_regularity_index_(right)	78343	78343	Y
INI5161	43669	6mm_regularity_index_(right)	43669	43669	Y
INI5162	42760	6mm_regularity_index_(left)	42760	42760	Y
INI5163	78068	3mm_regularity_index_(left)	78068	78068	Y
INI5199	84862	logMAR,_initial_(right)	84862	84862	Y
INI5201	84266	logMAR,_final_(right)	84266	84266	Y
INI5206	84829	logMAR,_initial_(left)	84829	84829	Y
INI5208	84242	logMAR,_final_(left)	84242	84242	Y
INI5215	82758	Vertex_distance_(right)	82758	82758	Y
INI5237	79834	3mm_index_of_best_keratometry_results_(right)	79834	79834	Y
INI5251	70061	6mm_index_of_best_keratometry_results_(right)	70061	70061	Y
INI5254	81533	Intra-ocular_pressure,_corneal-compensated_(right)	81533	81533	Y
INI5255	81533	Intra-ocular_pressure,_Goldmann-correlated_(right)	81533	81533	Y
INI5256	81533	Corneal_hysteresis_(right)	81533	81533	Y
INI5257	81533	Corneal_resistance_factor_(right)	81533	81533	Y
INI5262	81411	Intra-ocular_pressure,_corneal-compensated_(left)	81411	81411	Y
INI5263	81411	Intra-ocular_pressure,_Goldmann-correlated_(left)	81411	81411	Y
INI5264	81411	Corneal_hysteresis_(left)	81411	81411	Y
INI5265	81411	Corneal_resistance_factor_(left)	81411	81411	Y
INI5274	82490	Vertex_distance_(left)	82490	82490	Y
INI5276	82490	Index_of_best_refractometry_result_(left)	82490	82490	Y
INI5292	79814	3mm_index_of_best_keratometry_results_(left)	79814	79814	Y
INI5306	69122	6mm_index_of_best_keratometry_results_(left)	69122	69122	Y
INI5364	95193	Average_weekly_intake_of_other_alcoholic_drinks	95193	95193	Y
INI5375	35224	Longest_period_of_unenthusiasm_/_disinterest	35224	35224	Y
INI5386	32936	Number_of_unenthusiastic/disinterested_episodes	32936	32936	Y
INI5430	653	Age_when_loss_of_vision_due_to_injury_or_trauma_diagnosed	653	653	Y
INI5901	1091	Age_when_diabetes-related_eye_disease_diagnosed	1091	1091	Y
INI5923	1242	Age_macular_degeneration_diagnosed	1242	1242	Y
INI5945	2092	Age_other_serious_eye_condition_diagnosed	2092	2092	Y
INI6183	1229	Number_of_cigarettes_previously_smoked_daily_(current_cigar/pipe_smokers)	1229	1229	Y
INI6194	1212	Age_stopped_smoking_cigarettes_(current_cigar/pipe_or_previous_cigarette_smoker)	1212	1212	Y
INI6218	16	Impedance_of_whole_body,_manual_entry	16	16	Y
INI6219	16	Impedance_of_leg,_manual_entry_(right)	16	16	Y
INI6220	16	Impedance_of_leg,_manual_entry_(left)	16	16	Y
INI6221	16	Impedance_of_arm,_manual_entry_(right)	16	16	Y
INI6222	16	Impedance_of_arm,_manual_entry_(left)	16	16	Y
INI767	188767	Length_of_working_week_for_main_job	188767	188767	Y
INI77	29049		29049	29049	Y
INI78	194364		194364	194364	Y
INI84	30591	Cancer_year/age_first_occurred	30591	30591	Y
INI87	254980	Non-cancer_illness_year/age_first_occurred	254980	254980	Y
INI874	290694	Duration_of_walks	290694	290694	Y
INI884	321856	Number_of_days/week_of_moderate_physical_activity_10+_minutes	321856	321856	Y
INI894	254924	Duration_of_moderate_activity	254924	254924	Y
INI914	188172	Duration_of_vigorous_activity	188172	188172	Y
INI93	32193	Systolic_blood_pressure,_manual_reading	32193	32193	Y
INI94	32193	Diastolic_blood_pressure,_manual_reading	32193	32193	Y
INI95	32193	Pulse_rate_(during_blood-pressure_measurement)	32193	32193	Y
MED1140850692	0	aludrox_gel	0	0	Y
MED1140850708	0	dijex_liquid	0	0	Y
MED1140850712	0	diovol_fruit_flavour_suspension	0	0	Y
MED1140850714	0	droxalin_tablet	0	0	Y
MED1140850716	0	dynese_orange_flavour_suspension	0	0	Y
MED1140850720	0	gastrils_500mg_green_(mint)_pastille	0	0	Y
MED1140850722	0	gastrils_500mg_yellow_(fruit)_pastille	0	0	Y
MED1140850726	0	gelusil_tablet	0	0	Y
MED1140850746	1	malinal_500mg/5ml_suspension	1	1	Y
MED1140850748	3	mucogel_tablet	3	3	Y
MED1140850750	0	phazyme_tablet	0	0	Y
MED1140850760	0	alexitol_sodium_360mg_tablet	0	0	Y
MED1140850762	0	almasilate_500mg/5ml_suspension	0	0	Y
MED1140850770	3	actal_360mg/5ml_suspension	3	3	Y
MED1140850776	0	altacaps_500mg_tablet	0	0	Y
MED1140850788	0	andursil_suspension	0	0	Y
MED1140850792	0	antasil_liquid	0	0	Y
MED1140850818	0	prodexin_tablet	0	0	Y
MED1140850822	0	siloxyl_suspension	0	0	Y
MED1140850826	0	simeco_suspension	0	0	Y
MED1140850830	0	unigest_tablet	0	0	Y
MED1140850836	1	peptard_0.2mg_tablet	1	1	Y
MED1140850838	0	kolantyl_gel	0	0	Y
MED1140850842	0	robinul_2mg_tablet	0	0	Y
MED1140850852	0	piperidolate_hydrochloride	0	0	Y
MED1140850854	0	dactil_50mg_tablet	0	0	Y
MED1140850858	0	colven_135mg_granules	0	0	Y
MED1140850902	0	nulacin_tablet	0	0	Y
MED1140850904	0	roter_tablet	0	0	Y
MED1140850906	0	titralac_tablet	0	0	Y
MED1140850914	0	eumydrin_0.6%_solution	0	0	Y
MED1140850920	0	aluminium_hydroxide+belladonna_mixture	0	0	Y
MED1140850922	2	belladonna_paediatric_0.05mg/5ml_liquid	2	2	Y
MED1140850924	2	magnesium_trisilicate+belladonna_0.15mg_tablet	2	2	Y
MED1140850956	0	duogastrone_50mg_tablet	0	0	Y
MED1140850960	0	rabro_tablet	0	0	Y
MED1140850966	0	vi-siblin_66%_granules	0	0	Y
MED1140850982	0	cellucon_500mg_tablet	0	0	Y
MED1140850984	1	cologel_900mg/10ml_mixture	1	1	Y
MED1140850996	0	alvercol_granules_500g	0	0	Y
MED1140851000	0	dulcodos_tablet	0	0	Y
MED1140851022	2	ceratonia	2	2	Y
MED1140851024	0	arobon_80%_powder	0	0	Y
MED1140851028	0	chalk	0	0	Y
MED1140851040	1	aromatic_chalk_+_opium_mixture	1	1	Y
MED1140851046	0	flar_capsule	0	0	Y
MED1140851062	1	fybranta_2g_tablet	1	1	Y
MED1140851064	0	lejfibre_10g_biscuits	0	0	Y
MED1140851066	1	trifyba_250g_powder	1	1	Y
MED1140851072	21	dioctyl_100mg_tablet	21	21	Y
MED1140851080	0	fig	0	0	Y
MED1140851088	156	senokot_7.5mg_tablet	156	156	Y
MED1140851108	0	paraffin_liquid+phenolphthalein_suspension	0	0	Y
MED1140851110	0	phenolphthalein_125mg_tablet	0	0	Y
MED1140851112	0	rhubarb_compound_mixture	0	0	Y
MED1140851114	0	rhubarb+soda_ammoniated_mixture	0	0	Y
MED1140851116	0	agarol_mixture	0	0	Y
MED1140851118	1	alophen_pill	1	1	Y
MED1140851120	0	kest_tablet	0	0	Y
MED1140851122	0	opobyl_pill	0	0	Y
MED1140851126	0	bismuth_subgallate_compound_suppository_bp	0	0	Y
MED1140851128	0	hamamelis_200mg_suppository	0	0	Y
MED1140851130	0	hamamelis_+_zinc_oxide_suppository	0	0	Y
MED1140851132	0	alcos_anal_ointment	0	0	Y
MED1140851138	1	bismodyne_ointment	1	1	Y
MED1140851144	0	x-prep_1mg/ml_liquid	0	0	Y
MED1140851150	5	laxoberal_5mg/5ml_elixir	5	5	Y
MED1140851180	0	beojex_1.72g_suppository	0	0	Y
MED1140851210	0	cortenema_100mg/60ml_enema	0	0	Y
MED1140851218	4	anacal_ointment	4	4	Y
MED1140851272	3	anacal_suppository	3	3	Y
MED1140851278	1	betnovate_compound_suppository	1	1	Y
MED1140851304	0	chenocedon_250mg_capsule	0	0	Y
MED1140851306	0	dehydrocholic_acid	0	0	Y
MED1140851314	12	acidol-pepsin_tablet	12	12	Y
MED1140851332	0	centyl_2.5mg_tablet	0	0	Y
MED1140851336	0	urizide_5mg_tablet	0	0	Y
MED1140851338	0	enduron_5mg_tablet	0	0	Y
MED1140851342	0	aluzine_20mg_tablet	0	0	Y
MED1140851360	0	brinaldix_k_tablet	0	0	Y
MED1140851362	0	esidrex_k_tablet	0	0	Y
MED1140851364	0	hygroton_k_tablet_combination_pack	0	0	Y
MED1140851368	0	navidrex-k_tablet	0	0	Y
MED1140851400	0	diuresal_40mg_tablet	0	0	Y
MED1140851418	0	diatensec_50mg_tablet	0	0	Y
MED1140851420	0	laractone_25mg_tablet	0	0	Y
MED1140851428	0	normetic_tablet	0	0	Y
MED1140851480	0	slow-pren_160mg_m/r_tablet	0	0	Y
MED1140851484	2	paritane_20mg_tablet	2	2	Y
MED1140851492	0	betadren_5mg_tablet	0	0	Y
MED1140851508	0	spiroprop_tablet	0	0	Y
MED1140851522	0	metoros_95mg_tablet	0	0	Y
MED1140851586	0	reserpine_100micrograms_tablet	0	0	Y
MED1140851602	0	abicol_tablet	0	0	Y
MED1140851634	0	hypercal-b_tablet	0	0	Y
MED1140851636	0	seominal_tablet	0	0	Y
MED1140851646	0	natirose_tablet	0	0	Y
MED1140851660	0	serpasil-esidrex_tablet	0	0	Y
MED1140851666	0	esbatal_10mg_tablet	0	0	Y
MED1140851726	0	cardiacap_30mg_m/r_capsule	0	0	Y
MED1140851784	2	lidoflazine	2	2	Y
MED1140851786	1	clinium_120mg_tablet	1	1	Y
MED1140851790	0	vasad_5mg_capsule	0	0	Y
MED1140851794	0	calcipine_5mg_capsule	0	0	Y
MED1140851798	0	prenylamine	0	0	Y
MED1140851800	0	synadrin_60mg_tablet	0	0	Y
MED1140851818	0	bamethan_sulphate	0	0	Y
MED1140851820	0	vasculit_12.5mg_tablet	0	0	Y
MED1140851826	0	pernivit_tablet	0	0	Y
MED1140851852	0	oxedrine_tartrate	0	0	Y
MED1140851854	0	sympatol_10%_liquid	0	0	Y
MED1140851880	4	dextrothyroxine_sodium	4	4	Y
MED1140851882	0	choloxin_2mg_tablet	0	0	Y
MED1140851910	0	cobutolin_2mg_tablet	0	0	Y
MED1140852750	0	selora_powder	0	0	Y
MED1140852756	119	vitamin_a	119	119	Y
MED1140852760	0	ro-a-vit_50,000iu_tablet	0	0	Y
MED1140852766	49	vitamin_a+d_capsule	49	49	Y
MED1140852768	0	halycitrol_syrup	0	0	Y
MED1140852772	0	paxadon_50mg_tablet	0	0	Y
MED1140852784	1	benerva_3mg_tablet	1	1	Y
MED1140852836	20	cacit_500mg_effervescent_tablet	20	20	Y
MED1140852872	1	lipotriad_capsule	1	1	Y
MED1140852876	0	tonivitan_syrup	0	0	Y
MED1140852878	0	wallachol_tablet	0	0	Y
MED1140852884	0	calcimax_syrup	0	0	Y
MED1140852894	1	dalivit_capsule	1	1	Y
MED1140852900	4	juvel_tablet	4	4	Y
MED1140852904	1	minamino_compound_syrup	1	1	Y
MED1140852908	5	multivite_pellet	5	5	Y
MED1140852910	0	orovite_tablet	0	0	Y
MED1140852916	0	polyvite_capsule	0	0	Y
MED1140852918	0	surbex-t_tablet	0	0	Y
MED1140852920	0	tonivitan_capsule	0	0	Y
MED1140852922	0	verdiviton_elixir	0	0	Y
MED1140852924	0	vi-daylin_syrup	0	0	Y
MED1140852926	0	vitavel_elixir	0	0	Y
MED1140852932	0	gentian_acid_mixture	0	0	Y
MED1140852934	0	aneurone_mixture	0	0	Y
MED1140852946	2	calciferol_high-str._10,000units_tablet	2	2	Y
MED1140852948	1621	calcium+vitamin_d_500units_tablet	1621	1621	Y
MED1140852954	0	chocovite_15micrograms_tablet	0	0	Y
MED1140852956	0	sterogyl_15mg/1.5ml_solution	0	0	Y
MED1140852958	0	tachyrol_200micrograms_tablet	0	0	Y
MED1140852962	0	ephynal_3mg_tablet	0	0	Y
MED1140852970	6	vita-e_75iu_tablet	6	6	Y
MED1140852976	11055	multivitamins	11055	11055	Y
MED1140852982	0	allbee_with_c_capsule	0	0	Y
MED1140852984	0	bc-500_tablet	0	0	Y
MED1140852986	0	bravit_tablet	0	0	Y
MED1140852994	0	labiton_tonic	0	0	Y
MED1140852996	8	metatone_tonic	8	8	Y
MED1140853012	0	mobilan_25mg_capsule	0	0	Y
MED1140853018	0	slo-indo_75mg_m/r_capsule	0	0	Y
MED1140853030	0	tolectin_ds_400mg_capsules	0	0	Y
MED1140853054	0	myocrisin_1mg/0.5ml_injection	0	0	Y
MED1140853056	0	myocrisin_5mg/0.5ml_injection	0	0	Y
MED1140853066	0	choline_magnesium_trisalicylate	0	0	Y
MED1140853068	0	trilisate_500mg_tablet	0	0	Y
MED1140853082	0	ramodar_200mg_tablet	0	0	Y
MED1140853090	0	ibular_200mg_tablet	0	0	Y
MED1140853094	0	ibumetin_200mg_tablet	0	0	Y
MED1140853100	0	paxofen_200mg_tablet	0	0	Y
MED1140853108	0	indoflex_25mg_capsule	0	0	Y
MED1140853110	1	indolar_25mg_capsule	1	1	Y
MED1140853122	0	aloral_100mg_tablet	0	0	Y
MED1140853124	0	aloral_300mg_tablet	0	0	Y
MED1140853126	0	aluline_100mg_tablet	0	0	Y
MED1140853128	0	aluline_300mg_tablet	0	0	Y
MED1140853162	0	finalgon_ointment	0	0	Y
MED1140853180	0	chloromycetin_redidrops_0.5%_eye_drops_5ml	0	0	Y
MED1140853184	0	opulets_chloramphenicol_single-use_eye_drops_0.5ml	0	0	Y
MED1140853186	13	chloramphenicol_eye_drops	13	13	Y
MED1140853188	6	chloramphenicol_0.5%	6	6	Y
MED1140853196	0	norflex_100mg_tablet	0	0	Y
MED1140853200	82	bromelains	82	82	Y
MED1140853202	0	ananase_forte_100,000units_tablet	0	0	Y
MED1140853210	0	chymoral_50,000au_tablet	0	0	Y
MED1140853214	0	deanase_10mg_e/c_tablet	0	0	Y
MED1140853224	1	deoxyribonuclease	1	1	Y
MED1140853234	0	adrenaline_cream	0	0	Y
MED1140853262	0	soframycin_0.5%_eye_drops_8ml	0	0	Y
MED1140853270	0	albucid_2.5%_eye_ointment	0	0	Y
MED1140853272	0	albucid_6%_eye_ointment	0	0	Y
MED1140853274	0	albucid_10%_eye_ointment	0	0	Y
MED1140853276	0	isopto_cetamide_eye_drops	0	0	Y
MED1140853278	0	minims_sulphacetamide_single-use_eye_drops_0.5ml	0	0	Y
MED1140853342	0	sulfomyl_5%_eye_drops	0	0	Y
MED1140853344	0	mafee_5%_eye_drops	0	0	Y
MED1140853370	0	albucid_20%_eye_drops	0	0	Y
MED1140853424	0	opulets_atropine_single-use_eye_drops_0.5ml	0	0	Y
MED1140853440	1	lachesine_chloride	1	1	Y
MED1140853448	1	eumovate_0.1%_eye_drops_5ml	1	1	Y
MED1140853558	1	physostigmine+pilocarpine_0.25%+2%_eye_drops	1	1	Y
MED1140853574	0	opulets_pilocarp-1%_del_0.5ml	0	0	Y
MED1140853576	0	isopto_epinal_1%_eye_drops	0	0	Y
MED1140853596	0	tosmilen_0.25%_eye_drops	0	0	Y
MED1140853684	1	zincfrin_0.25%_eye_drops	1	1	Y
MED1140853790	0	ototrips_ear_drops	0	0	Y
MED1140853862	0	neo-cortef_ear_drops_5ml	0	0	Y
MED1140853984	0	neophryn_0.25%_nose_drops	0	0	Y
MED1140853986	1	neophryn_0.5%_nasal_spray	1	1	Y
MED1140854000	1	hayphryn_nasal_spray	1	1	Y
MED1140854002	7	otrivine-antistin_nose_drops	7	7	Y
MED1140854008	0	argotone_nose_drops	0	0	Y
MED1140854010	0	argotone_nasal_spray	0	0	Y
MED1140854030	0	pimafucin_2.5%_suspension_20ml	0	0	Y
MED1140854076	93	macrogol_ointment	93	93	Y
MED1140854112	1	merocaine_lozenge	1	1	Y
MED1140854150	0	wool_fat_hydrous_ointment	0	0	Y
MED1140854222	0	titanium_dioxide_20%_paste	0	0	Y
MED1140854254	5	dermacare_cream_100ml	5	5	Y
MED1140854256	0	dermacare_lotion_75ml	0	0	Y
MED1140854258	0	dermacare_lotion_200ml	0	0	Y
MED1140854260	0	dermacare_lotion_500ml	0	0	Y
MED1140854432	1	cortacream_1%_band	1	1	Y
MED1140854544	0	hydroderm_ointment	0	0	Y
MED1140854546	0	nybadex_ointment	0	0	Y
MED1140854694	0	tridesilon_0.05%_ointment	0	0	Y
MED1140854700	0	desoxymethasone	0	0	Y
MED1140854784	0	temetex_0.1%_cream	0	0	Y
MED1140854788	0	temetex_0.1%_ointment	0	0	Y
MED1140854888	0	synandone_0.01%_cream	0	0	Y
MED1140854942	0	silderm_cream	0	0	Y
MED1140855092	0	etretinate	0	0	Y
MED1140855094	0	tigason_10mg_capsule	0	0	Y
MED1140855134	0	bufexamac_product	0	0	Y
MED1140855140	0	bufexamac_5%_cream	0	0	Y
MED1140855150	0	antraderm_mild_0.5%_waxstick	0	0	Y
MED1140855190	0	resorcinol_+_sulphur_paste	0	0	Y
MED1140855192	0	dome-acne_cream	0	0	Y
MED1140855194	0	dome-acne_lotion	0	0	Y
MED1140855196	0	dome-acne_application	0	0	Y
MED1140855254	0	benzagel_5%_gel	0	0	Y
MED1140855298	0	salbulin_2mg_tablet	0	0	Y
MED1140855302	0	salbulin_2mg/2ml_liquid	0	0	Y
MED1140855304	0	salbuvent_2mg_tablet	0	0	Y
MED1140855308	1	salbuvent_2mg/5ml_syrup	1	1	Y
MED1140855320	0	isoetharine_hydrochloride	0	0	Y
MED1140855322	0	numotac_10mg_m/r_tablet	0	0	Y
MED1140855328	0	aleudrin_20mg_tablet	0	0	Y
MED1140855360	0	sabidal_sr-270_424mg_m/r_tablet	0	0	Y
MED1140855366	0	pro-vent_300mg_m/r_capsule	0	0	Y
MED1140855372	1	asmaven_100micrograms_inhaler	1	1	Y
MED1140855376	1	aerolin-400_100micrograms_inhaler	1	1	Y
MED1140855380	76	salbuvent_100micrograms_inhaler	76	76	Y
