Annotator	Annotation date	Name	GBE ID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link
Guhan	2019/11/15	Apple intake (Diet, 24hr recall, Online follow-up)	INI104450	Apple intake	104450	1	0	1			555;1;2;3;400			98719	Complete	Categorical single	Whole fruit	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104450
Guhan	2019/11/15	Mixed fruit intake (Diet, 24hr recall, Online follow-up)	INI104440	Mixed fruit intake	104440	1	0	1			555;1;2;3;400			20088	Complete	Categorical single	Serving	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104440
Lab	20190327	Phosphate	INI30810	Phosphate	30810	1		1						431546	Accruing	Continuous	mmol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30810
Guhan	2019/11/15	Grape intake (Diet, 24hr recall, Online follow-up)	INI104500	Grape intake	104500	1	0	1			555;1;2;3;400			57303	Complete	Categorical single	Handful	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104500
Guhan	2019/11/15	Grapefruit intake (Diet, 24hr recall, Online follow-up)	INI104490	Grapefruit intake	104490	1	0	1			555;1;2;3;400			10471	Complete	Categorical single	Serving/whole fruit	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104490
Guhan	11/26/18	6mm_weak_meridian_(right)	INI5098	6mm weak meridian (right)	5098	1		1						108844	Complete	Continuous	diopters	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5098
Guhan	11/26/18	3mm_weak_meridian_(right)	INI5099	3mm weak meridian (right)	5099	1		1						124541	Complete	Continuous	diopters	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5099
Guhan	11/26/18	Astigmatism_angle_(right)	INI5088	Astigmatism angle (right)	5088	1		1						129742	Complete	Integer	degrees	Primary	Unisex	2	10	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5088
Guhan	11/26/18	Astigmatism_angle_(left)	INI5089	Astigmatism angle (left)	5089	1		1						129279	Complete	Integer	degrees	Primary	Unisex	2	10	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5089
	8/27/17	Volume_of_grey_matter_in_Parahippocampal_Gyrus,_anterior_division_(left)	INI25848	Volume of grey matter in Parahippocampal Gyrus, anterior division (left)	25848	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25848
Guhan	11/26/18	3mm_strong_meridian_angle_(right)	INI5107	3mm strong meridian angle (right)	5107	1		1						124541	Complete	Integer		Primary	Unisex	2	6	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5107
	8/27/17	Volume_of_grey_matter_in_VI_Cerebellum_(right)	INI25899	Volume of grey matter in VI Cerebellum (right)	25899	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25899
	8/27/17	Volume_of_grey_matter_in_Vermis_VI_Cerebellum	INI25898	Volume of grey matter in Vermis VI Cerebellum	25898	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25898
Yosuke	2019/11/15	Sweetcorn intake (Diet, 24hr recall, Online follow-up)	INI104320	Sweetcorn intake	104320	1	0	1			444;555;1;2;300			19467	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104320
Yosuke	2019/11/15	Spinach intake (Diet, 24hr recall, Online follow-up)	INI104300	Spinach intake	104300	1	0	1			444;555;1;2;300			20046	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104300
	8/27/17	Volume_of_grey_matter_in_V_Cerebellum_(left)	INI25895	Volume of grey matter in V Cerebellum (left)	25895	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25895
	8/27/17	Volume_of_grey_matter_in_I-IV_Cerebellum_(right)	INI25894	Volume of grey matter in I-IV Cerebellum (right)	25894	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25894
	8/27/17	Volume_of_grey_matter_in_VI_Cerebellum_(left)	INI25897	Volume of grey matter in VI Cerebellum (left)	25897	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25897
	8/27/17	Volume_of_grey_matter_in_V_Cerebellum_(right)	INI25896	Volume of grey matter in V Cerebellum (right)	25896	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25896
Yosuke	2019/11/15	Chest pain felt outside physical activity	BIN6016	Chest pain felt outside physical activity	6016	0	1			2		1	0	96557	Complete	Categorical single		Primary	Unisex	2	1	100267	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6016
Yosuke	2019/11/15	Doctor restricts physical activity due to heart condition	BIN6014	Doctor restricts physical activity due to heart condition	6014	0	1			2		1	0	96557	Complete	Categorical single		Primary	Unisex	2	1	100267	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6014
Guhan	11/26/18	Hip_circumference	INI49	Hip circumference	49	1		1						500371	Complete	Continuous	cm	Primary	Unisex	3	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=49
Guhan	11/26/18	Standing_height	INI50	Standing height	50	1		1						500063	Complete	Continuous	cm	Primary	Unisex	3	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=50
		Number_of_older_siblings	INI5057	Number of older siblings	5057	1	0	1		-1,-3				170748	Complete	Integer	Data	Derived	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5057
Guhan	2019/11/15	Melon intake (Diet, 24hr recall, Online follow-up)	INI104520	Melon intake	104520	1	0	1			555;1;2;3;400			17149	Complete	Categorical single	Serving	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104520
Guhan	2019/11/15	Mango intake (Diet, 24hr recall, Online follow-up)	INI104510	Mango intake	104510	1	0	1			555;1;2;3;400			9202	Complete	Categorical single	Serving	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104510
Guhan	2019/11/15	Satsuma intake (Diet, 24hr recall, Online follow-up)	INI104540	Satsuma intake	104540	1	0	1			555;1;2;3;400			49820	Complete	Categorical single	Serving/whole fruit	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104540
Guhan	2019/11/15	Orange intake (Diet, 24hr recall, Online follow-up)	INI104530	Orange intake	104530	1	0	1			555;1;2;3;400			38794	Complete	Categorical single	Whole fruit	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104530
Guhan	2019/11/15	Cherry intake (Diet, 24hr recall, Online follow-up)	INI104480	Cherry intake	104480	1	0	1			555;1;2;3;400			11335	Complete	Categorical single	Handful	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104480
Guhan	2019/11/15	Berry intake (Diet, 24hr recall, Online follow-up)	INI104470	Berry intake	104470	1	0	1			555;1;2;3;400			58728	Complete	Categorical single	Handful	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104470
Jacob	2019/11/18	Often has inability to stop worry during worst period of anxiety	BIN_FC30020539	Frequency of inability to stop worrying during worst period of anxiety	20539	0	4		3	-818;-121		3	0;1;2	5793	Accruing	Categorical multiple	litres	Derived	Unisex	1	1	519	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20539
Olivia	2019/11/15	Detained under Mental Health Act, Section 5(2)	BIN_FC30041216	Legal statuses	41216	0	3		3			5	1;3	5	Ongoing	Categorical multiple	litres	Primary	Unisex	1	2	231	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41216
Lab	20190327	Rheumatoid_factor	INI30820	Rheumatoid factor	30820	1		1						41991	Accruing	Continuous	IU/ml	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30820
Guhan	2019/11/15	Dried fruit intake (Diet, 24hr recall, Online follow-up)	INI104430	Dried fruit intake	104430	1	0	1			555;1;2;3;400			36095	Complete	Categorical single	Handful	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104430
Yosuke	2019/11/15	Duration of light DIY	INI1021	Duration of light DIY	1021	1		1		-1;-3	1;2;3;4;5;6;7			259693	Complete	Categorical single	litres	Primary	Unisex	4	1	100318	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1021
Yosuke	2019/11/15	Duration of heavy DIY	INI2634	Duration of heavy DIY	2634	1		1		-1;-3	1;2;3;4;5;6;7			214749	Complete	Categorical single		Primary	Unisex	4	1	100318	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2634
				Target heart rate achieved	6034									95151	Complete	Categorical single		Primary	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6034
				Other dietary supplements (pilot)	10854									3771	Complete	Categorical multiple		Primary	Unisex	1	6	100690	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10854
Jacob	2019/11/16	Very often felt loved as a child	BIN_FC50020489	Felt loved as a child	20489	0	5		5	-818		5	0;1;2;3	157352	Accruing	Categorical multiple	percent	Primary	Unisex	1	1	532	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20489
Jacob	2019/11/16	Often felt loved as a child	BIN_FC40020489	Felt loved as a child	20489	0	5		4	-818		4	0;1;2;4	157352	Accruing	Categorical multiple	ml	Primary	Unisex	1	1	532	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20489
Jacob	2019/11/16	Sometimes felt loved	BIN_FC30020489	Felt loved as a child	20489	0	5		3	-818		3	0;1;3;4	157352	Accruing	Categorical multiple	ml	Primary	Unisex	1	1	532	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20489
Jacob	2019/11/16	Rarely felt loved as a child	BIN_FC20020489	Felt loved as a child	20489	0	5		2	-818		2	0;2;3;4	157352	Accruing	Categorical multiple	ml	Primary	Unisex	1	1	532	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20489
Jacob	2019/11/16	Often molested as a child	BIN_FC40020490	Sexually molested as a child	20490	0	5		4	-818		4	0;1;2;4	4711	Accruing	Categorical multiple	litres/min	Derived	Unisex	1	1	532	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20490
Jacob	2019/11/16	Sometimes molested as a child	BIN_FC30020490	Sexually molested as a child	20490	0	5		3	-818		3	0;1;3;4	4711	Accruing	Categorical multiple	litres/min/m2	Derived	Unisex	1	1	532	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20490
Jacob	2019/11/16	Rarely molested as a child	BIN_FC20020490	Sexually molested as a child	20490	0	5		2	-818		1	0;2;3;4	157352	Accruing	Categorical multiple	bpm	Primary	Unisex	1	1	532	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20489
Jacob	2019/11/21	Never Sexually molested as a child	BIN_FC10020490	Sexually molested as a child	20490	0	5		1	-818		0	1;2;3;4	157352	Accruing	Categorical multiple	m2	Primary	Unisex	1	1	532	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20524
	8/27/17	Maximum_digits_remembered_correctly	INI4282	Maximum digits remembered correctly	4282	1		1						55980	Complete	Integer		Primary	Unisex	3	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4282
		Average_monthly_red_wine_intake	INI4407	Average monthly red wine intake	4407	1	0	1		-1,-3				46799	Complete	Integer	Data	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4407
	8/27/17	Position_of_pulse_wave_notch	INI4199	Position of pulse wave notch	4199	1		1						193472	Complete	Integer		Auxiliary	Unisex	3	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4199
	8/27/17	Signal-to-noise-ratio_(SNR)_of_triplet_(left)	INI4230	Signal-to-noise-ratio (SNR) of triplet (left)	4230	1		1						188670	Complete	Integer	years	Primary	Unisex	3	15		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4230
	8/27/17	Mean_signal-to-noise_ratio_(SNR),_(left)	INI4233	Mean signal-to-noise ratio (SNR), (left)	4233	1		1						188235	Complete	Continuous		Primary	Unisex	3	15	496.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4233
	8/27/17	Signal-to-noise-ratio_(SNR)_of_triplet_(right)	INI4241	Signal-to-noise-ratio (SNR) of triplet (right)	4241	1		1						188730	Complete	Integer	years	Primary	Unisex	3	15		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4241
		Average_monthly_spirits_intake	INI4440	Average monthly spirits intake	4440	1	0	1		-1,-3				46799	Complete	Integer	Data	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4440
Yosuke	2019/11/15	Cucumber intake (Diet, 24hr recall, Online follow-up)	INI104210	Cucumber intake	104210	1	0	1			444;555;1;2;300			49890	Complete	Categorical single	1inch / 25mm	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104210
Yosuke	2019/11/15	Courgette intake (Diet, 24hr recall, Online follow-up)	INI104200	Courgette intake	104200	1	0	1			444;555;1;2;300			22736	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104200
Yosuke	2019/11/15	Leek intake (Diet, 24hr recall, Online follow-up)	INI104230	Leek intake	104230	1	0	1			444;555;1;2;300			19304	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104230
Yosuke	2019/11/15	Garlic intake (Diet, 24hr recall, Online follow-up)	INI104220	Garlic intake	104220	1	0	1			444;555;1;2;300			39520	Complete	Categorical single	Clove	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104220
Yosuke	2019/11/15	Mushroom intake (Diet, 24hr recall, Online follow-up)	INI104250	Mushroom intake	104250	1	0	1			444;555;1;2;300			51552	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104250
				Cystatin C aliquot	30722									474549	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30722
				C-reactive protein aliquot	30712									474241	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30712
				Creatinine aliquot	30702									474389	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30702
				Glucose aliquot	30742									473962	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30742
Guhan	2019/11/15	Fruitcake intake (Diet, 24hr recall, Online follow-up)	INI102180	Fruitcake intake	102180	1	0	1			555;1;2;300			21337	Complete	Categorical single	Slice	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102180
Guhan	2019/11/15	Cake intake (Diet, 24hr recall, Online follow-up)	INI102190	Cake intake	102190	1	0	1			555;1;2;300			50709	Complete	Categorical single	Slice/Item	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102190
Guhan	2019/11/15	Doughnut intake (Diet, 24hr recall, Online follow-up)	INI102200	Doughnut intake	102200	1	0	1			555;1;2;300			3672	Complete	Categorical single	Item	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102200
Guhan	2019/11/15	Sponge pudding intake (Diet, 24hr recall, Online follow-up)	INI102210	Sponge pudding intake	102210	1	0	1			555;1;2;300			9834	Complete	Categorical single	Serving	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102210
Guhan	2019/11/15	Cheesecake intake (Diet, 24hr recall, Online follow-up)	INI102220	Cheesecake intake	102220	1	0	1			555;1;2;300			10112	Complete	Categorical single	Serving	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102220
Guhan	2019/11/15	Other dessert intake (Diet, 24hr recall, Online follow-up)	INI102230	Other dessert intake	102230	1	0	1			555;1;2;300			36070	Complete	Categorical single	Serving / small pot	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102230
Guhan	2019/11/15	Salted peanuts intake (Diet, 24hr recall, Online follow-up)	INI102410	Salted peanuts intake	102410	1	0	1			555;1;2;300			14434	Complete	Categorical single	Handful	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102410
Guhan	2019/11/15	Unsalted peanuts intake (Diet, 24hr recall, Online follow-up)	INI102420	Unsalted peanuts intake	102420	1	0	1			555;1;2;300			3745	Complete	Categorical single	Handful	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102420
Guhan	2019/11/15	Salted nuts intake (Diet, 24hr recall, Online follow-up)	INI102430	Salted nuts intake	102430	1	0	1			555;1;2;300			10290	Complete	Categorical single	Handful	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102430
		Age_at_bilateral_oophorectomy_(both_ovaries_removed)	INI3882	Age at bilateral oophorectomy (both ovaries removed)	3882	1	0	1		-1,-3				22092	Complete	Integer	Data	Primary	Female	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3882
		Number_of_pregnancy_terminations	INI3849	Number of pregnancy terminations	3849	1	0	1		-1,-3				87579	Complete	Integer	Data	Primary	Female	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3849
		Number_of_spontaneous_miscarriages	INI3839	Number of spontaneous miscarriages	3839	1	0	1		-1,-3				87579	Complete	Integer	Data	Primary	Female	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3839
		Number_of_stillbirths	INI3829	Number of stillbirths	3829	1	0	1		-1,-3				87579	Complete	Integer	Data	Primary	Female	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3829
		Age_asthma_diagnosed	INI3786	Age asthma diagnosed	3786	1	0	1		-1,-3				58399	Complete	Integer	Data	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3786
		Age_hay_fever,_rhinitis_or_eczema_diagnosed	INI3761	Age hay fever, rhinitis or eczema diagnosed	3761	1	0	1		-1,-3				116807	Complete	Integer	Data	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3761
	8/27/17	Length_of_menstrual_cycle	INI3710	Length of menstrual cycle	3710	1		1		-1;-3;-6				64153	Complete	Integer	days	Primary	Female	3	1	100582	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3710
		Number_of_adopted_brothers	INI3972	Number of adopted brothers	3972	1	0	1		-1,-3				7356	Complete	Integer	Data	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3972
		Age_heart_attack_diagnosed	INI3894	Age heart attack diagnosed	3894	1	0	1		-1,-3				11821	Complete	Integer	Data	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3894
	8/27/17	Volume_of_grey_matter_in_Temporal_Occipital_Fusiform_Cortex_(right)	INI25859	Volume of grey matter in Temporal Occipital Fusiform Cortex (right)	25859	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25859
	8/27/17	Volume_of_grey_matter_in_Occipital_Fusiform_Gyrus_(left)	INI25860	Volume of grey matter in Occipital Fusiform Gyrus (left)	25860	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25860
	8/27/17	Volume_of_grey_matter_in_Temporal_Fusiform_Cortex,_posterior_division_(right)	INI25857	Volume of grey matter in Temporal Fusiform Cortex, posterior division (right)	25857	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25857
	8/27/17	Volume_of_grey_matter_in_Temporal_Occipital_Fusiform_Cortex_(left)	INI25858	Volume of grey matter in Temporal Occipital Fusiform Cortex (left)	25858	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25858
