Annotator	Annotation date	Name	GBE ID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link
Guhan	11/26/18	Mean_ICVF_in_fornix_cres+stria_terminalis_on_FA_skeleton_(right)	INI25382	Mean ICVF in fornix cres+stria terminalis on FA skeleton (right)	25382	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25382
Guhan	11/26/18	Mean_ICVF_in_fornix_on_FA_skeleton	INI25349	Mean ICVF in fornix on FA skeleton	25349	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25349
Guhan	11/26/18	Mean_ICVF_in_genu_of_corpus_callosum_on_FA_skeleton	INI25346	Mean ICVF in genu of corpus callosum on FA skeleton	25346	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25346
Guhan	11/26/18	Mean_ICVF_in_inferior_cerebellar_peduncle_on_FA_skeleton_(left)	INI25355	Mean ICVF in inferior cerebellar peduncle on FA skeleton (left)	25355	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25355
Guhan	11/26/18	Mean_ICVF_in_inferior_cerebellar_peduncle_on_FA_skeleton_(right)	INI25354	Mean ICVF in inferior cerebellar peduncle on FA skeleton (right)	25354	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25354
Guhan	11/26/18	Mean_ICVF_in_medial_lemniscus_on_FA_skeleton_(left)	INI25353	Mean ICVF in medial lemniscus on FA skeleton (left)	25353	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25353
Guhan	11/26/18	Mean_ICVF_in_medial_lemniscus_on_FA_skeleton_(right)	INI25352	Mean ICVF in medial lemniscus on FA skeleton (right)	25352	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25352
Guhan	11/26/18	Mean_ICVF_in_middle_cerebellar_peduncle_on_FA_skeleton	INI25344	Mean ICVF in middle cerebellar peduncle on FA skeleton	25344	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25344
Guhan	11/26/18	Mean_ICVF_in_pontine_crossing_tract_on_FA_skeleton	INI25345	Mean ICVF in pontine crossing tract on FA skeleton	25345	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25345
Guhan	11/26/18	Mean_ICVF_in_posterior_corona_radiata_on_FA_skeleton_(left)	INI25371	Mean ICVF in posterior corona radiata on FA skeleton (left)	25371	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25371
Guhan	11/26/18	Mean_ICVF_in_posterior_corona_radiata_on_FA_skeleton_(right)	INI25370	Mean ICVF in posterior corona radiata on FA skeleton (right)	25370	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25370
Guhan	11/26/18	Mean_ICVF_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(left)	INI25363	Mean ICVF in posterior limb of internal capsule on FA skeleton (left)	25363	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25363
Guhan	11/26/18	Mean_ICVF_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(right)	INI25362	Mean ICVF in posterior limb of internal capsule on FA skeleton (right)	25362	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25362
Guhan	11/26/18	Mean_ICVF_in_posterior_thalamic_radiation_on_FA_skeleton_(left)	INI25373	Mean ICVF in posterior thalamic radiation on FA skeleton (left)	25373	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25373
Guhan	11/26/18	Mean_ICVF_in_posterior_thalamic_radiation_on_FA_skeleton_(right)	INI25372	Mean ICVF in posterior thalamic radiation on FA skeleton (right)	25372	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25372
Guhan	11/26/18	Mean_ICVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(left)	INI25365	Mean ICVF in retrolenticular part of internal capsule on FA skeleton (left)	25365	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25365
Guhan	11/26/18	Mean_ICVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(right)	INI25364	Mean ICVF in retrolenticular part of internal capsule on FA skeleton (right)	25364	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25364
Guhan	11/26/18	Mean_ICVF_in_sagittal_stratum_on_FA_skeleton_(left)	INI25375	Mean ICVF in sagittal stratum on FA skeleton (left)	25375	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25375
Guhan	11/26/18	Mean_ICVF_in_sagittal_stratum_on_FA_skeleton_(right)	INI25374	Mean ICVF in sagittal stratum on FA skeleton (right)	25374	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25374
Guhan	11/26/18	Mean_ICVF_in_splenium_of_corpus_callosum_on_FA_skeleton	INI25348	Mean ICVF in splenium of corpus callosum on FA skeleton	25348	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25348
Guhan	11/26/18	Mean_ICVF_in_superior_cerebellar_peduncle_on_FA_skeleton_(left)	INI25357	Mean ICVF in superior cerebellar peduncle on FA skeleton (left)	25357	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25357
Guhan	11/26/18	Mean_ICVF_in_superior_cerebellar_peduncle_on_FA_skeleton_(right)	INI25356	Mean ICVF in superior cerebellar peduncle on FA skeleton (right)	25356	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25356
Guhan	11/26/18	Mean_ICVF_in_superior_corona_radiata_on_FA_skeleton_(left)	INI25369	Mean ICVF in superior corona radiata on FA skeleton (left)	25369	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25369
Guhan	11/26/18	Mean_ICVF_in_superior_corona_radiata_on_FA_skeleton_(right)	INI25368	Mean ICVF in superior corona radiata on FA skeleton (right)	25368	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25368
Guhan	11/26/18	Mean_ICVF_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(left)	INI25387	Mean ICVF in superior fronto-occipital fasciculus on FA skeleton (left)	25387	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25387
Guhan	11/26/18	Mean_ICVF_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(right)	INI25386	Mean ICVF in superior fronto-occipital fasciculus on FA skeleton (right)	25386	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25386
Guhan	11/26/18	Mean_ICVF_in_superior_longitudinal_fasciculus_on_FA_skeleton_(left)	INI25385	Mean ICVF in superior longitudinal fasciculus on FA skeleton (left)	25385	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25385
Guhan	11/26/18	Mean_ICVF_in_superior_longitudinal_fasciculus_on_FA_skeleton_(right)	INI25384	Mean ICVF in superior longitudinal fasciculus on FA skeleton (right)	25384	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25384
Guhan	11/26/18	Mean_ICVF_in_tapetum_on_FA_skeleton_(left)	INI25391	Mean ICVF in tapetum on FA skeleton (left)	25391	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25391
Guhan	11/26/18	Mean_ICVF_in_tapetum_on_FA_skeleton_(right)	INI25390	Mean ICVF in tapetum on FA skeleton (right)	25390	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25390
Guhan	11/26/18	Mean_ICVF_in_uncinate_fasciculus_on_FA_skeleton_(left)	INI25389	Mean ICVF in uncinate fasciculus on FA skeleton (left)	25389	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25389
Guhan	11/26/18	Mean_ICVF_in_uncinate_fasciculus_on_FA_skeleton_(right)	INI25388	Mean ICVF in uncinate fasciculus on FA skeleton (right)	25388	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25388
Guhan	11/26/18	Mean_ISOVF_in_anterior_corona_radiata_on_FA_skeleton_(left)	INI25463	Mean ISOVF in anterior corona radiata on FA skeleton (left)	25463	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25463
Guhan	11/26/18	Mean_ISOVF_in_anterior_corona_radiata_on_FA_skeleton_(right)	INI25462	Mean ISOVF in anterior corona radiata on FA skeleton (right)	25462	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25462
Guhan	11/26/18	Mean_ISOVF_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(left)	INI25457	Mean ISOVF in anterior limb of internal capsule on FA skeleton (left)	25457	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25457
Guhan	11/26/18	Mean_ISOVF_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(right)	INI25456	Mean ISOVF in anterior limb of internal capsule on FA skeleton (right)	25456	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25456
Guhan	11/26/18	Mean_ISOVF_in_body_of_corpus_callosum_on_FA_skeleton	INI25443	Mean ISOVF in body of corpus callosum on FA skeleton	25443	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25443
Guhan	11/26/18	Mean_ISOVF_in_cerebral_peduncle_on_FA_skeleton_(left)	INI25455	Mean ISOVF in cerebral peduncle on FA skeleton (left)	25455	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25455
Guhan	11/26/18	Mean_ISOVF_in_cerebral_peduncle_on_FA_skeleton_(right)	INI25454	Mean ISOVF in cerebral peduncle on FA skeleton (right)	25454	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25454
Guhan	11/26/18	Mean_ISOVF_in_cingulum_cingulate_gyrus_on_FA_skeleton_(left)	INI25475	Mean ISOVF in cingulum cingulate gyrus on FA skeleton (left)	25475	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25475
Guhan	11/26/18	Mean_ISOVF_in_cingulum_cingulate_gyrus_on_FA_skeleton_(right)	INI25474	Mean ISOVF in cingulum cingulate gyrus on FA skeleton (right)	25474	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25474
Guhan	11/26/18	Mean_ISOVF_in_cingulum_hippocampus_on_FA_skeleton_(left)	INI25477	Mean ISOVF in cingulum hippocampus on FA skeleton (left)	25477	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25477
Guhan	11/26/18	Mean_ISOVF_in_cingulum_hippocampus_on_FA_skeleton_(right)	INI25476	Mean ISOVF in cingulum hippocampus on FA skeleton (right)	25476	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25476
Guhan	11/26/18	Mean_ISOVF_in_corticospinal_tract_on_FA_skeleton_(left)	INI25447	Mean ISOVF in corticospinal tract on FA skeleton (left)	25447	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25447
Guhan	11/26/18	Mean_ISOVF_in_corticospinal_tract_on_FA_skeleton_(right)	INI25446	Mean ISOVF in corticospinal tract on FA skeleton (right)	25446	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25446
Guhan	11/26/18	Mean_ISOVF_in_external_capsule_on_FA_skeleton_(left)	INI25473	Mean ISOVF in external capsule on FA skeleton (left)	25473	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25473
Guhan	11/26/18	Mean_ISOVF_in_external_capsule_on_FA_skeleton_(right)	INI25472	Mean ISOVF in external capsule on FA skeleton (right)	25472	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25472
Guhan	11/26/18	Mean_ISOVF_in_fornix_cres+stria_terminalis_on_FA_skeleton_(left)	INI25479	Mean ISOVF in fornix cres+stria terminalis on FA skeleton (left)	25479	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25479
Guhan	11/26/18	Mean_ISOVF_in_fornix_cres+stria_terminalis_on_FA_skeleton_(right)	INI25478	Mean ISOVF in fornix cres+stria terminalis on FA skeleton (right)	25478	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25478
Guhan	11/26/18	Mean_ISOVF_in_fornix_on_FA_skeleton	INI25445	Mean ISOVF in fornix on FA skeleton	25445	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25445
Guhan	11/26/18	Mean_ISOVF_in_genu_of_corpus_callosum_on_FA_skeleton	INI25442	Mean ISOVF in genu of corpus callosum on FA skeleton	25442	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25442
Guhan	11/26/18	Mean_ISOVF_in_inferior_cerebellar_peduncle_on_FA_skeleton_(left)	INI25451	Mean ISOVF in inferior cerebellar peduncle on FA skeleton (left)	25451	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25451
Guhan	11/26/18	Mean_ISOVF_in_inferior_cerebellar_peduncle_on_FA_skeleton_(right)	INI25450	Mean ISOVF in inferior cerebellar peduncle on FA skeleton (right)	25450	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25450
Guhan	11/26/18	Mean_ISOVF_in_medial_lemniscus_on_FA_skeleton_(left)	INI25449	Mean ISOVF in medial lemniscus on FA skeleton (left)	25449	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25449
Guhan	11/26/18	Mean_ISOVF_in_medial_lemniscus_on_FA_skeleton_(right)	INI25448	Mean ISOVF in medial lemniscus on FA skeleton (right)	25448	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25448
Guhan	11/26/18	Mean_ISOVF_in_middle_cerebellar_peduncle_on_FA_skeleton	INI25440	Mean ISOVF in middle cerebellar peduncle on FA skeleton	25440	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25440
Guhan	11/26/18	Mean_ISOVF_in_pontine_crossing_tract_on_FA_skeleton	INI25441	Mean ISOVF in pontine crossing tract on FA skeleton	25441	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25441
Guhan	11/26/18	Mean_ISOVF_in_posterior_corona_radiata_on_FA_skeleton_(left)	INI25467	Mean ISOVF in posterior corona radiata on FA skeleton (left)	25467	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25467
Guhan	11/26/18	Mean_ISOVF_in_posterior_corona_radiata_on_FA_skeleton_(right)	INI25466	Mean ISOVF in posterior corona radiata on FA skeleton (right)	25466	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25466
Guhan	11/26/18	Mean_ISOVF_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(left)	INI25459	Mean ISOVF in posterior limb of internal capsule on FA skeleton (left)	25459	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25459
Guhan	11/26/18	Mean_ISOVF_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(right)	INI25458	Mean ISOVF in posterior limb of internal capsule on FA skeleton (right)	25458	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25458
Guhan	11/26/18	Mean_ISOVF_in_posterior_thalamic_radiation_on_FA_skeleton_(left)	INI25469	Mean ISOVF in posterior thalamic radiation on FA skeleton (left)	25469	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25469
Guhan	11/26/18	Mean_ISOVF_in_posterior_thalamic_radiation_on_FA_skeleton_(right)	INI25468	Mean ISOVF in posterior thalamic radiation on FA skeleton (right)	25468	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25468
Guhan	11/26/18	Mean_ISOVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(left)	INI25461	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (left)	25461	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25461
Guhan	11/26/18	Mean_ISOVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(right)	INI25460	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (right)	25460	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25460
Guhan	11/26/18	Mean_ISOVF_in_sagittal_stratum_on_FA_skeleton_(left)	INI25471	Mean ISOVF in sagittal stratum on FA skeleton (left)	25471	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25471
Guhan	11/26/18	Mean_ISOVF_in_sagittal_stratum_on_FA_skeleton_(right)	INI25470	Mean ISOVF in sagittal stratum on FA skeleton (right)	25470	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25470
Guhan	11/26/18	Mean_ISOVF_in_splenium_of_corpus_callosum_on_FA_skeleton	INI25444	Mean ISOVF in splenium of corpus callosum on FA skeleton	25444	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25444
Guhan	11/26/18	Mean_ISOVF_in_superior_cerebellar_peduncle_on_FA_skeleton_(left)	INI25453	Mean ISOVF in superior cerebellar peduncle on FA skeleton (left)	25453	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25453
Guhan	11/26/18	Mean_ISOVF_in_superior_cerebellar_peduncle_on_FA_skeleton_(right)	INI25452	Mean ISOVF in superior cerebellar peduncle on FA skeleton (right)	25452	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25452
Guhan	11/26/18	Mean_ISOVF_in_superior_corona_radiata_on_FA_skeleton_(left)	INI25465	Mean ISOVF in superior corona radiata on FA skeleton (left)	25465	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25465
Guhan	11/26/18	Mean_ISOVF_in_superior_corona_radiata_on_FA_skeleton_(right)	INI25464	Mean ISOVF in superior corona radiata on FA skeleton (right)	25464	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25464
Guhan	11/26/18	Mean_ISOVF_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(left)	INI25483	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left)	25483	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25483
Guhan	11/26/18	Mean_ISOVF_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(right)	INI25482	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (right)	25482	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25482
Guhan	11/26/18	Median_BOLD_effect_(in_group-defined_amygdala_activation_mask)_for_faces-shapes_contrast	INI25052	Median BOLD effect (in group-defined amygdala activation mask) for faces-shapes contrast	25052	1		1						18664	Accruing	Continuous	percent	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25052
Guhan	11/26/18	Median_BOLD_effect_(in_group-defined_mask)_for_faces-shapes_contrast	INI25048	Median BOLD effect (in group-defined mask) for faces-shapes contrast	25048	1		1						18664	Accruing	Continuous	percent	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25048
Guhan	11/26/18	Median_BOLD_effect_(in_group-defined_mask)_for_faces_activation	INI25044	Median BOLD effect (in group-defined mask) for faces activation	25044	1		1						18664	Accruing	Continuous	percent	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25044
Guhan	11/26/18	Median_BOLD_effect_(in_group-defined_mask)_for_shapes_activation	INI25040	Median BOLD effect (in group-defined mask) for shapes activation	25040	1		1						18664	Accruing	Continuous	percent	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25040
