Annotator	Annotation date	Name	GBE ID	TableID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link	Note
Guhan	11/26/2018	Weighted-mean_L1_in_tract_inferior_fronto-occipital_fasciculus_(left)	INI25581	9797	Weighted-mean L1 in tract inferior fronto-occipital fasciculus (left)	25581	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25581	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_inferior_fronto-occipital_fasciculus_(right)	INI25582	9797	Weighted-mean L1 in tract inferior fronto-occipital fasciculus (right)	25582	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25582	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_inferior_longitudinal_fasciculus_(left)	INI25583	9797	Weighted-mean L1 in tract inferior longitudinal fasciculus (left)	25583	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25583	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_inferior_longitudinal_fasciculus_(right)	INI25584	9797	Weighted-mean L1 in tract inferior longitudinal fasciculus (right)	25584	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25584	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_middle_cerebellar_peduncle	INI25585	9797	Weighted-mean L1 in tract middle cerebellar peduncle	25585	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25585	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_medial_lemniscus_(left)	INI25586	9797	Weighted-mean L1 in tract medial lemniscus (left)	25586	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25586	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_medial_lemniscus_(right)	INI25587	9797	Weighted-mean L1 in tract medial lemniscus (right)	25587	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25587	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_posterior_thalamic_radiation_(left)	INI25588	9797	Weighted-mean L1 in tract posterior thalamic radiation (left)	25588	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25588	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_posterior_thalamic_radiation_(right)	INI25589	9797	Weighted-mean L1 in tract posterior thalamic radiation (right)	25589	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25589	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_superior_longitudinal_fasciculus_(left)	INI25590	9797	Weighted-mean L1 in tract superior longitudinal fasciculus (left)	25590	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25590	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_superior_longitudinal_fasciculus_(right)	INI25591	9797	Weighted-mean L1 in tract superior longitudinal fasciculus (right)	25591	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25591	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_superior_thalamic_radiation_(left)	INI25592	9797	Weighted-mean L1 in tract superior thalamic radiation (left)	25592	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25592	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_superior_thalamic_radiation_(right)	INI25593	9797	Weighted-mean L1 in tract superior thalamic radiation (right)	25593	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25593	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_uncinate_fasciculus_(left)	INI25594	9797	Weighted-mean L1 in tract uncinate fasciculus (left)	25594	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25594	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_uncinate_fasciculus_(right)	INI25595	9797	Weighted-mean L1 in tract uncinate fasciculus (right)	25595	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25595	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_acoustic_radiation_(left)	INI25596	9797	Weighted-mean L2 in tract acoustic radiation (left)	25596	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25596	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_acoustic_radiation_(right)	INI25597	9797	Weighted-mean L2 in tract acoustic radiation (right)	25597	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25597	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_anterior_thalamic_radiation_(left)	INI25598	9797	Weighted-mean L2 in tract anterior thalamic radiation (left)	25598	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25598	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_anterior_thalamic_radiation_(right)	INI25599	9797	Weighted-mean L2 in tract anterior thalamic radiation (right)	25599	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25599	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_cingulate_gyrus_part_of_cingulum_(left)	INI25600	9797	Weighted-mean L2 in tract cingulate gyrus part of cingulum (left)	25600	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25600	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_cingulate_gyrus_part_of_cingulum_(right)	INI25601	9797	Weighted-mean L2 in tract cingulate gyrus part of cingulum (right)	25601	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25601	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_parahippocampal_part_of_cingulum_(left)	INI25602	9797	Weighted-mean L2 in tract parahippocampal part of cingulum (left)	25602	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25602	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_parahippocampal_part_of_cingulum_(right)	INI25603	9797	Weighted-mean L2 in tract parahippocampal part of cingulum (right)	25603	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25603	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_corticospinal_tract_(left)	INI25604	9797	Weighted-mean L2 in tract corticospinal tract (left)	25604	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25604	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_corticospinal_tract_(right)	INI25605	9797	Weighted-mean L2 in tract corticospinal tract (right)	25605	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25605	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_forceps_major	INI25606	9797	Weighted-mean L2 in tract forceps major	25606	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25606	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_forceps_minor	INI25607	9797	Weighted-mean L2 in tract forceps minor	25607	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25607	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_inferior_fronto-occipital_fasciculus_(left)	INI25608	9797	Weighted-mean L2 in tract inferior fronto-occipital fasciculus (left)	25608	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25608	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_inferior_fronto-occipital_fasciculus_(right)	INI25609	9797	Weighted-mean L2 in tract inferior fronto-occipital fasciculus (right)	25609	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25609	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_inferior_longitudinal_fasciculus_(left)	INI25610	9797	Weighted-mean L2 in tract inferior longitudinal fasciculus (left)	25610	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25610	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_inferior_longitudinal_fasciculus_(right)	INI25611	9797	Weighted-mean L2 in tract inferior longitudinal fasciculus (right)	25611	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25611	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_middle_cerebellar_peduncle	INI25612	9797	Weighted-mean L2 in tract middle cerebellar peduncle	25612	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25612	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_medial_lemniscus_(left)	INI25613	9797	Weighted-mean L2 in tract medial lemniscus (left)	25613	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25613	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_medial_lemniscus_(right)	INI25614	9797	Weighted-mean L2 in tract medial lemniscus (right)	25614	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25614	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_posterior_thalamic_radiation_(left)	INI25615	9797	Weighted-mean L2 in tract posterior thalamic radiation (left)	25615	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25615	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_posterior_thalamic_radiation_(right)	INI25616	9797	Weighted-mean L2 in tract posterior thalamic radiation (right)	25616	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25616	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_superior_longitudinal_fasciculus_(left)	INI25617	9797	Weighted-mean L2 in tract superior longitudinal fasciculus (left)	25617	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25617	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_superior_longitudinal_fasciculus_(right)	INI25618	9797	Weighted-mean L2 in tract superior longitudinal fasciculus (right)	25618	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25618	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_superior_thalamic_radiation_(left)	INI25619	9797	Weighted-mean L2 in tract superior thalamic radiation (left)	25619	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25619	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_superior_thalamic_radiation_(right)	INI25620	9797	Weighted-mean L2 in tract superior thalamic radiation (right)	25620	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25620	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_uncinate_fasciculus_(left)	INI25621	9797	Weighted-mean L2 in tract uncinate fasciculus (left)	25621	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25621	
Guhan	11/26/2018	Weighted-mean_L2_in_tract_uncinate_fasciculus_(right)	INI25622	9797	Weighted-mean L2 in tract uncinate fasciculus (right)	25622	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25622	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_acoustic_radiation_(left)	INI25623	9797	Weighted-mean L3 in tract acoustic radiation (left)	25623	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25623	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_acoustic_radiation_(right)	INI25624	9797	Weighted-mean L3 in tract acoustic radiation (right)	25624	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25624	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_anterior_thalamic_radiation_(left)	INI25625	9797	Weighted-mean L3 in tract anterior thalamic radiation (left)	25625	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25625	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_anterior_thalamic_radiation_(right)	INI25626	9797	Weighted-mean L3 in tract anterior thalamic radiation (right)	25626	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25626	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_cingulate_gyrus_part_of_cingulum_(left)	INI25627	9797	Weighted-mean L3 in tract cingulate gyrus part of cingulum (left)	25627	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25627	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_cingulate_gyrus_part_of_cingulum_(right)	INI25628	9797	Weighted-mean L3 in tract cingulate gyrus part of cingulum (right)	25628	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25628	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_parahippocampal_part_of_cingulum_(left)	INI25629	9797	Weighted-mean L3 in tract parahippocampal part of cingulum (left)	25629	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25629	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_parahippocampal_part_of_cingulum_(right)	INI25630	9797	Weighted-mean L3 in tract parahippocampal part of cingulum (right)	25630	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25630	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_corticospinal_tract_(left)	INI25631	9797	Weighted-mean L3 in tract corticospinal tract (left)	25631	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25631	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_corticospinal_tract_(right)	INI25632	9797	Weighted-mean L3 in tract corticospinal tract (right)	25632	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25632	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_forceps_major	INI25633	9797	Weighted-mean L3 in tract forceps major	25633	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25633	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_forceps_minor	INI25634	9797	Weighted-mean L3 in tract forceps minor	25634	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25634	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_inferior_fronto-occipital_fasciculus_(left)	INI25635	9797	Weighted-mean L3 in tract inferior fronto-occipital fasciculus (left)	25635	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25635	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_inferior_fronto-occipital_fasciculus_(right)	INI25636	9797	Weighted-mean L3 in tract inferior fronto-occipital fasciculus (right)	25636	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25636	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_inferior_longitudinal_fasciculus_(left)	INI25637	9797	Weighted-mean L3 in tract inferior longitudinal fasciculus (left)	25637	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25637	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_inferior_longitudinal_fasciculus_(right)	INI25638	9797	Weighted-mean L3 in tract inferior longitudinal fasciculus (right)	25638	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25638	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_middle_cerebellar_peduncle	INI25639	9797	Weighted-mean L3 in tract middle cerebellar peduncle	25639	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25639	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_medial_lemniscus_(left)	INI25640	9797	Weighted-mean L3 in tract medial lemniscus (left)	25640	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25640	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_medial_lemniscus_(right)	INI25641	9797	Weighted-mean L3 in tract medial lemniscus (right)	25641	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25641	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_posterior_thalamic_radiation_(left)	INI25642	9797	Weighted-mean L3 in tract posterior thalamic radiation (left)	25642	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25642	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_posterior_thalamic_radiation_(right)	INI25643	9797	Weighted-mean L3 in tract posterior thalamic radiation (right)	25643	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25643	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_superior_longitudinal_fasciculus_(left)	INI25644	9797	Weighted-mean L3 in tract superior longitudinal fasciculus (left)	25644	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25644	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_superior_longitudinal_fasciculus_(right)	INI25645	9797	Weighted-mean L3 in tract superior longitudinal fasciculus (right)	25645	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25645	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_superior_thalamic_radiation_(left)	INI25646	9797	Weighted-mean L3 in tract superior thalamic radiation (left)	25646	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25646	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_superior_thalamic_radiation_(right)	INI25647	9797	Weighted-mean L3 in tract superior thalamic radiation (right)	25647	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25647	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_uncinate_fasciculus_(left)	INI25648	9797	Weighted-mean L3 in tract uncinate fasciculus (left)	25648	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25648	
Guhan	11/26/2018	Weighted-mean_L3_in_tract_uncinate_fasciculus_(right)	INI25649	9797	Weighted-mean L3 in tract uncinate fasciculus (right)	25649	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25649	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_acoustic_radiation_(left)	INI25650	9797	Weighted-mean ICVF in tract acoustic radiation (left)	25650	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25650	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_acoustic_radiation_(right)	INI25651	9797	Weighted-mean ICVF in tract acoustic radiation (right)	25651	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25651	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_anterior_thalamic_radiation_(left)	INI25652	9797	Weighted-mean ICVF in tract anterior thalamic radiation (left)	25652	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25652	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_anterior_thalamic_radiation_(right)	INI25653	9797	Weighted-mean ICVF in tract anterior thalamic radiation (right)	25653	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25653	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_cingulate_gyrus_part_of_cingulum_(left)	INI25654	9797	Weighted-mean ICVF in tract cingulate gyrus part of cingulum (left)	25654	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25654	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_cingulate_gyrus_part_of_cingulum_(right)	INI25655	9797	Weighted-mean ICVF in tract cingulate gyrus part of cingulum (right)	25655	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25655	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_parahippocampal_part_of_cingulum_(left)	INI25656	9797	Weighted-mean ICVF in tract parahippocampal part of cingulum (left)	25656	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25656	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_parahippocampal_part_of_cingulum_(right)	INI25657	9797	Weighted-mean ICVF in tract parahippocampal part of cingulum (right)	25657	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25657	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_corticospinal_tract_(left)	INI25658	9797	Weighted-mean ICVF in tract corticospinal tract (left)	25658	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25658	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_corticospinal_tract_(right)	INI25659	9797	Weighted-mean ICVF in tract corticospinal tract (right)	25659	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25659	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_forceps_major	INI25660	9797	Weighted-mean ICVF in tract forceps major	25660	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25660	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_forceps_minor	INI25661	9797	Weighted-mean ICVF in tract forceps minor	25661	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25661	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_inferior_fronto-occipital_fasciculus_(left)	INI25662	9797	Weighted-mean ICVF in tract inferior fronto-occipital fasciculus (left)	25662	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25662	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_inferior_fronto-occipital_fasciculus_(right)	INI25663	9797	Weighted-mean ICVF in tract inferior fronto-occipital fasciculus (right)	25663	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25663	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_inferior_longitudinal_fasciculus_(left)	INI25664	9797	Weighted-mean ICVF in tract inferior longitudinal fasciculus (left)	25664	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25664	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_inferior_longitudinal_fasciculus_(right)	INI25665	9797	Weighted-mean ICVF in tract inferior longitudinal fasciculus (right)	25665	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25665	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_middle_cerebellar_peduncle	INI25666	9797	Weighted-mean ICVF in tract middle cerebellar peduncle	25666	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25666	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_medial_lemniscus_(left)	INI25667	9797	Weighted-mean ICVF in tract medial lemniscus (left)	25667	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25667	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_medial_lemniscus_(right)	INI25668	9797	Weighted-mean ICVF in tract medial lemniscus (right)	25668	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25668	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_posterior_thalamic_radiation_(left)	INI25669	9797	Weighted-mean ICVF in tract posterior thalamic radiation (left)	25669	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25669	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_posterior_thalamic_radiation_(right)	INI25670	9797	Weighted-mean ICVF in tract posterior thalamic radiation (right)	25670	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25670	
Guhan	11/26/2018	Weighted-mean_ICVF_in_tract_superior_longitudinal_fasciculus_(left)	INI25671	9797	Weighted-mean ICVF in tract superior longitudinal fasciculus (left)	25671	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25671	
