#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_AFR	N_EAS	N_SAS	SOURCE	DATE	PATH
BIN_FC50020544	Phobia_diagnosed_by _a_professional	20544	24613	10483	24983	2153	1494	18	6	15	ukb_20171110.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/BIN_FC50020544.phe
BIN_FC50020548	Manifestations_of_mania_or_irritability_More_creative_thoughts_vs_any	20548	24613	10483	24983	4413	2867	36	19	43	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/BIN_FC50020548.phe
BIN_FC5006148	Eye_problems/disorders_Macular_degeneration	6148	21731	10136	24983	4483	2964	67	25	67	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC5006148.phe
BIN_FC5006149	Toothache	6149	24611	9796	24983	23611	14232	769	280	838	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC5006149.phe
BIN_FC5006152	Hayfever_rhinitis_or_eczema_diagnosed_by_doctor	6152	24611	9796	24983	117852	79397	1578	778	1649	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC5006152.phe
BIN_FC5006153	Oral_contraceptives_(female_only)	6153	24611	9796	24983	7132	4783	114	40	68	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC5006153.phe
BIN_FC5006155	Vitamin_E_vs_no_supplement	6155	24611	9796	24983	15641	9861	402	126	253	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC5006155.phe
BIN_FC6001747	Hair_colour_(natural,_before_greying)_other	1747	24611	9796	24983	6414	4328	50	11	82	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC6001747.phe
BIN_FC60020126	Bipolar_and_major_depression_status_single_probable_major_depressive_episode	20126	21731	10136	24983	7927	5451	81	9	73	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC60020126.phe
BIN_FC60020544	Panic_attacks_diagnosed_by _a_professional	20544	24613	10483	24983	8704	6071	42	16	34	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/BIN_FC60020544.phe
BIN_FC60020548	Manifestations_of_mania_or_irritability_Easily_distracted_vs_any	20548	24613	10483	24983	12563	8521	67	36	101	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/BIN_FC60020548.phe
BIN_FC6006149	Dentures	6149	24611	9796	24983	84978	58111	1056	409	786	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC6006149.phe
BIN_FC6006155	Vitamin_B9_vs_no_supplement	6155	24611	9796	24983	11936	7294	331	44	280	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC6006155.phe
BIN_FC7001747	Hair_colour_(natural,_before_greying)_brown	1747	24611	9796	24983	379390	264892	731	400	2201	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC7001747.phe
BIN_FC70020544	Obsessive_compulsive_disorder_(OCD)_diagnosed_by _a_professional	20544	24613	10483	24983	982	670	4	2	7	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/BIN_FC70020544.phe
BIN_FC70020548	Manifestations_of_mania_or_irritability_More_confident_vs_any	20548	24613	10483	24983	4657	3062	40	18	52	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/BIN_FC70020548.phe
BIN_FC7006154	Aspirin_use_self-reported	6154	24611	9796	24983	71840	48430	871	157	1344	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC7006154.phe
BIN_FC7006155	Vitamin_A_vs_multivitamin	6155	24611	9796	24983	10500	6513	377	66	181	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC7006155.phe
BIN_FC7006179	Fish_oil_supplements	6179	24611	9796	24983	159647	109386	2032	653	1711	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC7006179.phe
BIN_FC80020544	Mania,_hypomania,_bipolar_or_manic-depression_diagnosed_by _a_professional	20544	24613	10483	24983	837	546	5	0	7	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/BIN_FC80020544.phe
BIN_FC80020548	Manifestations_of_mania_or_irritability_More_active_vs_any	20548	24613	10483	24983	8035	5307	63	31	92	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/BIN_FC80020548.phe
BIN_FC8006154	Ibuprofen_use_self-reported	6154	24611	9796	24983	76126	51391	1218	202	837	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC8006154.phe
BIN_FC8006155	Vitamin_B_vs_multivitamin	6155	24611	9796	24983	23060	14623	514	104	390	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC8006155.phe
BIN_FC8006179	Glucosamine_supplements	6179	24611	9796	24983	96761	67501	813	404	941	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC8006179.phe
BIN_FC90020544	Depression_diagnosed_by _a_professional	20544	24613	10483	24983	33422	23426	134	57	177	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/BIN_FC90020544.phe
BIN_FC90020548	Manifestations_of_mania_or_irritability_Any_vs_missing	20548	24613	10483	24983	28735	19520	173	89	276	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/BIN_FC90020548.phe
BIN_FC9006154	Paracetamol_use_self-reported	6154	24611	9796	24983	114104	75511	2192	368	1887	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC9006154.phe
BIN_FC9006155	Vitamin_C_vs_multivitamin	6155	24611	9796	24983	45577	29942	917	249	572	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC9006155.phe
BIN_FC9006179	Calcium_supplements	6179	24611	9796	24983	36833	23415	588	266	860	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC9006179.phe
INI102	Pulse_rate,_automated_reading	102	24611	9796	24983	473873	318669	6400	1967	7182	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI102.phe
INI1050	Time_spend_outdoors_in_summer	1050	24611	9796	24983	452436	308509	5206	1543	5962	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1050.phe
INI1060	Time_spent_outdoors_in_winter	1060	24611	9796	24983	397093	271085	4591	1236	5136	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1060.phe
INI10612	Number_of_words_beginning_with_'S'_(pilot)	10612	24611	9796	24983	3745	318	0	0	1	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI10612.phe
INI10694	Forced_vital_capacity_(FVC)_(pilot)	10694	24611	9796	24983	3421	291	0	0	1	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI10694.phe
INI10695	Forced_expiratory_volume_in_1-second_(FEV1)_(pilot)	10695	24611	9796	24983	3421	291	0	0	1	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI10695.phe
INI10696	Peak_expiratory_flow_(PEF)_(pilot)	10696	24611	9796	24983	3421	291	0	0	1	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI10696.phe
INI1160	Sleep_duration	1160	24611	9796	24983	498450	335429	6237	2010	7173	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1160.phe
INI12144	Height	12144	24611	9796	24983	29633	20881	122	83	239	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI12144.phe
INI12336	Ventricular_rate	12336	21731	10136	24983	19540	13796	87	67	168	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI12336.phe
INI12336	Ventricular_rate	12336	25279	2001702	24983	0	0	0	0	0	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI12336.phe
INI12338	P_duration	12338	21731	10136	24983	19291	13624	87	67	166	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI12338.phe
INI12338	P_duration	12338	25279	2001702	24983	0	0	0	0	0	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI12338.phe
INI12340	QRS_duration	12340	21731	10136	24983	19537	13794	87	67	168	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI12340.phe
INI12340	QRS_duration	12340	25279	2001702	24983	0	0	0	0	0	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI12340.phe
INI12654		12654	25279	2001702	24983	26583	18720	112	85	213	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI12654.phe
INI1269	Exposure_to_tobacco_smoke_at_home	1269	24611	9796	24983	452543	306531	5474	1783	6140	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1269.phe
INI1279	Exposure_to_tobacco_smoke_outside_home	1279	24611	9796	24983	424263	288268	4750	1546	5479	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1279.phe
INI1289	Cooked_vegetable_intake	1289	24611	9796	24983	485764	327950	5805	1917	6664	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1289.phe
INI1299	Salad_/_raw_vegetable_intake	1299	24611	9796	24983	473271	318583	5777	1806	6700	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1299.phe
INI1309	Fresh_fruit_intake	1309	24611	9796	24983	484603	326148	6013	1926	6948	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1309.phe
INI1319	Dried_fruit_intake	1319	24611	9796	24983	459857	309938	5667	1687	6490	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1319.phe
INI134	Number_of_self-reported_cancers	134	24611	9796	24983	501689	337112	6478	2058	7346	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI134.phe
INI135	Number_of_self-reported_non-cancer_illnesses	135	24611	9796	24983	501689	337112	6478	2058	7346	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI135.phe
INI137	Number_of_treatments/medications_taken	137	24611	9796	24983	501689	337112	6478	2058	7346	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI137.phe
INI1438	Bread_intake	1438	24611	9796	24983	487393	330510	5957	1892	6992	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1438.phe
INI1458	Cereal_intake	1458	24611	9796	24983	478651	323507	5672	1733	6632	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1458.phe
INI1488	Tea_intake	1488	24611	9796	24983	486037	327284	6087	1935	7120	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1488.phe
INI1498	Coffee_intake	1498	24611	9796	24983	466512	314464	5751	1793	6464	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1498.phe
INI1528	Water_intake	1528	24611	9796	24983	467255	313141	6059	1929	7087	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1528.phe
INI1568	Average_weekly_red_wine_intake	1568	24611	9796	24983	346253	242333	2066	555	2162	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1568.phe
INI1578	Average_weekly_champagne_plus_white_wine_intake	1578	24611	9796	24983	345993	242193	2050	551	2153	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1578.phe
INI1588	Average_weekly_beer_plus_cider_intake	1588	24611	9796	24983	346984	242755	2088	556	2194	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1588.phe
INI1598	Average_weekly_spirits_intake	1598	24611	9796	24983	345709	241997	2020	536	2160	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1598.phe
INI1608	Average_weekly_fortified_wine_intake	1608	24611	9796	24983	346738	242686	2051	547	2152	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1608.phe
INI1737	Childhood_sunburn_occasions	1737	24611	9796	24983	379123	254047	5599	1585	5932	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1737.phe
INI1807	Father's_age_at_death	1807	24611	9796	24983	372168	252269	3779	1303	5009	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1807.phe
INI1845	Mother's_age	1845	24611	9796	24983	197647	130702	3208	1115	3338	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1845.phe
INI1873	Number_of_full_brothers	1873	24611	9796	24983	493190	332169	6204	1978	7116	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1873.phe
INI1883	Number_of_full_sisters	1883	24611	9796	24983	493271	332230	6215	1979	7115	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI1883.phe
INI189	Townsend_deprivation_index_at_recruitment	189	24611	9796	24983	501919	336751	6481	2051	7351	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI189.phe
INI20015	Sitting_height	20015	24611	9796	24983	497090	336464	6398	2051	7207	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI20015.phe
INI20016	Fluid_intelligence_score	20016	24611	9796	24983	193896	129021	3155	869	3622	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI20016.phe
INI20019	Speech-reception-threshold_(SRT)_estimate_(left)	20019	24611	9796	24983	192354	127171	3384	891	3906	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI20019.phe
INI20021	Speech-reception-threshold_(SRT)_estimate_(right)	20021	24611	9796	24983	192380	127160	3395	895	3921	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI20021.phe
INI20121	Cascot_confidence_score	20121	21731	10136	24983	14555	9825	120	48	118	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI20121.phe
INI20127	Neuroticism_score	20127	21731	10136	24983	401651	274105	4292	1257	4607	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI20127.phe
INI20150	Forced_expiratory_volume_in_1-second_(FEV1),_Best_measure	20150	24611	9796	24983	353335	255457	2	1	89	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI20150.phe
INI20151	Forced_vital_capacity_(FVC),_Best_measure	20151	24611	9796	24983	353335	255457	2	1	89	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI20151.phe
INI20153	Forced_expiratory_volume_in_1-second_(FEV1),_predicted	20153	24611	9796	24983	151981	110407	1	1	46	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI20153.phe
INI20154	Forced_expiratory_volume_in_1-second_(FEV1),_predicted_percentage	20154	24611	9796	24983	151981	110407	1	1	46	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI20154.phe
INI20191	Fluid_intelligence_score	20191	24611	9796	24983	123652	86728	576	352	891	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI20191.phe
INI20403	Amount_of_alcohol_drunk_on_a_typical_drinking_day	20403	24613	10483	24983	143155	101221	649	284	732	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20403.phe
INI20405	Ever_had_known_person_concerned_about,_or_recommend_reduction_of,_alcohol_consumption	20405	24613	10483	24983	157118	110164	895	446	1106	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20405.phe
INI20407	Frequency_of_failure_to_fulfil_normal_expectations_due_to_drinking_alcohol_in_last_year	20407	24613	10483	24983	85123	60711	263	98	340	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20407.phe
INI20408	Frequency_of_memory_loss_due_to_drinking_alcohol_in_last_year	20408	24613	10483	24983	85092	60683	263	98	339	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20408.phe
INI20409	Frequency_of_feeling_guilt_or_remorse_after_drinking_alcohol_in_last_year	20409	24613	10483	24983	85062	60667	263	98	340	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20409.phe
INI20410	Age_when_known_person_last_commented_about_drinking_habits	20410	24613	10483	24983	6259	4467	20	3	17	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20410.phe
INI20411	Ever_been_injured_or_injured_someone_else_through_drinking_alcohol	20411	24613	10483	24983	157264	110281	893	446	1106	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20411.phe
INI20412	Frequency_of_needing_morning_drink_of_alcohol_after_heavy_drinking_session_in_last_year	20412	24613	10483	24983	85182	60749	264	98	341	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20412.phe
INI20413	Frequency_of_inability_to_cease_drinking_in_last_year	20413	24613	10483	24983	85007	60639	262	97	340	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20413.phe
INI20414	Frequency_of_drinking_alcohol	20414	24613	10483	24983	157162	110202	896	445	1106	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20414.phe
INI20416	Frequency_of_consuming_six_or_more_units_of_alcohol	20416	24613	10483	24983	143458	101439	654	289	733	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20416.phe
INI20418	Impact_on_normal_roles_during_worst_period_of_anxiety	20418	24613	10483	24983	48689	33931	210	116	307	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20418.phe
INI20420	Longest_period_spent_worried_or_anxious	20420	24613	10483	24983	39013	27255	148	81	218	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20420.phe
INI20433	Age_at_first_episode_of_depression	20433	24613	10483	24983	81311	56852	331	185	477	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20433.phe
INI20434	Age_at_last_episode_of_depression	20434	24613	10483	24983	78903	55175	334	179	448	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20434.phe
INI20436	Fraction_of_day_affected_during_worst_episode_of_depression	20436	24613	10483	24983	83399	58173	388	200	523	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20436.phe
INI20438	Duration_of_worst_depression	20438	24613	10483	24983	87559	61039	409	213	550	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20438.phe
INI20439	Frequency_of_depressed_days_during_worst_episode_of_depression	20439	24613	10483	24983	86162	60091	397	205	534	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20439.phe
INI20440	Impact_on_normal_roles_during_worst_period_of_depression	20440	24613	10483	24983	88781	61871	421	220	562	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20440.phe
INI20442	Lifetime_number_of_depressed_periods	20442	24613	10483	24983	71519	50021	284	177	409	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20442.phe
INI20453	Ever_taken_cannabis	20453	24613	10483	24983	157128	110197	895	446	1106	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20453.phe
INI20454	Maximum_frequency_of_taking_cannabis	20454	24613	10483	24983	33643	22360	178	46	161	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20454.phe
INI20460	Belief_that_own_life_is_meaningful	20460	24613	10483	24983	153606	107814	876	428	1061	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20460.phe
INI20461	Age_when_first_had_unusual_or_psychotic_experience	20461	24613	10483	24983	6194	4275	27	14	30	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20461.phe
INI20465	Number_of_times_heard_an_un-real_voice	20465	24613	10483	24983	1508	999	7	3	9	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20465.phe
INI20467	Frequency_of_unusual_or_psychotic_experiences_in_past_year	20467	24613	10483	24983	7757	5359	30	18	47	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20467.phe
INI20470	Number_of_times_believed_in_an_un-real_conspiracy_against_self	20470	24613	10483	24983	665	462	4	1	4	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20470.phe
INI20473	Number_of_times_seen_an_un-real_vision	20473	24613	10483	24983	3531	2466	10	8	16	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20473.phe
INI20476	Number_of_times_believed_in_un-real_communications_or_signs	20476	24613	10483	24983	619	423	3	0	1	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20476.phe
INI20479	Ever_thought_that_life_not_worth_living	20479	24613	10483	24983	156293	109613	889	442	1095	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20479.phe
INI20482	Number_of_times_self-harmed	20482	24613	10483	24983	6737	4577	31	14	50	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/INI20482.phe
