#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_NBW	N_AFR	N_EAS	N_SAS	N_SMR	N_OTH	SOURCE	DATE	PATH
HC1113	TTE_haemorrhoids_and_perianal_venous_thrombosis	NA	NA	NA	24983	14320	9812	731	129	33	316	1280	876	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1113.phe
HC1114	TTE_peritonitis	NA	NA	NA	24983	1123	816	53	6	2	8	104	50	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1114.phe
HC1115	TTE_other_disorders_of_peritoneum	NA	NA	NA	24983	2039	1371	96	31	0	26	191	135	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1115.phe
HC1116	TTE_disorders_of_peritoneum_in_infectious_diseases_classified_elsewhere	NA	NA	NA	24983	2	0	0	0	0	0	1	1	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1116.phe
HC1117	TTE_alcoholic_liver_disease	NA	NA	NA	24983	578	394	43	6	1	10	65	26	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1117.phe
HC1118	TTE_toxic_liver_disease	NA	NA	NA	24983	58	36	4	1	1	2	5	3	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1118.phe
HC1119	TTE_hepatic_failure,_not_elsewhere_classified	NA	NA	NA	24983	278	189	19	5	1	8	30	13	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1119.phe
HC112	pyelonephritis	NA	NA	NA	24983	95	57	8	0	0	2	8	5	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC112.phe
HC1120	TTE_chronic_hepatitis,_not_elsewhere_classified	NA	NA	NA	24983	118	79	8	3	2	1	8	9	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1120.phe
HC1121	TTE_fibrosis_and_cirrhosis_of_liver	NA	NA	NA	24983	641	431	34	7	2	7	70	41	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1121.phe
HC1122	TTE_other_inflammatory_liver_diseases	NA	NA	NA	24983	811	536	44	15	3	16	77	54	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1122.phe
HC1123	TTE_other_diseases_of_liver	NA	NA	NA	24983	3595	2378	195	43	13	81	398	229	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1123.phe
HC1124	TTE_liver_disorders_in_diseases_classified_elsewhere	NA	NA	NA	24983	8	4	2	0	0	0	1	1	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1124.phe
HC1125	TTE_cholelithiasis	NA	NA	NA	24983	10918	7662	504	75	16	151	1010	575	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1125.phe
HC1126	TTE_cholecystitis	NA	NA	NA	24983	1991	1362	98	13	5	30	192	113	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1126.phe
HC1127	TTE_other_diseases_of_gallbladder	NA	NA	NA	24983	1274	890	49	7	4	19	134	62	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1127.phe
HC1128	TTE_other_diseases_of_biliary_tract	NA	NA	NA	24983	1285	885	63	10	3	24	104	79	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1128.phe
HC1129	TTE_acute_pancreatitis	NA	NA	NA	24983	1330	925	65	10	2	29	120	63	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1129.phe
HC113	irregular_heart_beat	NA	NA	NA	24983	639	444	28	6	1	11	59	31	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC113.phe
HC1130	TTE_other_diseases_of_pancreas	NA	NA	NA	24983	733	510	38	13	1	10	65	33	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1130.phe
HC1131	TTE_disorders_of_gallbladder,_biliary_tract_and_pancreas_in_diseases_classified_elsewhere	NA	NA	NA	24983	2	1	1	0	0	0	0	0	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1131.phe
HC1132	TTE_intestinal_malabsorption	NA	NA	NA	24983	1704	1201	98	7	0	21	148	78	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1132.phe
HC1133	TTE_postprocedural_disorders_of_digestive_system,_not_elsewhere_classified	NA	NA	NA	24983	920	630	47	9	1	17	90	52	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1133.phe
HC1134	TTE_other_diseases_of_digestive_system	NA	NA	NA	24983	6558	4398	345	92	10	133	615	443	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1134.phe
HC1135	TTE_disorders_of_other_digestive_organs_in_diseases_classified_elsewhere	NA	NA	NA	24983	8	1	1	1	0	3	1	0	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1135.phe
HC1136	TTE_staphylococcal_scalded_skin_syndrome	NA	NA	NA	24983	1	1	0	0	0	0	0	0	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1136.phe
HC1137	TTE_impetigo	NA	NA	NA	24983	593	415	32	4	0	5	54	42	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1137.phe
HC1138	TTE_cutaneous_abscess,_furuncle_and_carbuncle	NA	NA	NA	24983	4767	3162	205	73	5	158	453	319	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1138.phe
HC1139	TTE_cellulitis	NA	NA	NA	24983	11403	8016	549	72	3	159	1074	635	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1139.phe
HC114	pericardial_effusion	NA	NA	NA	24983	424	295	19	7	1	9	38	21	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC114.phe
HC1140	TTE_acute_lymphadenitis	NA	NA	NA	24983	297	213	10	2	0	10	26	19	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1140.phe
HC1141	TTE_pilonidal_cyst	NA	NA	NA	24983	650	451	32	6	2	22	49	39	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1141.phe
HC1142	TTE_other_local_infections_of_skin_and_subcutaneous_tissue	NA	NA	NA	24983	5885	4176	276	46	3	94	519	313	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1142.phe
HC1143	TTE_pemphigus	NA	NA	NA	24983	30	19	0	1	0	3	5	1	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1143.phe
HC1144	TTE_other_acantholytic_disorders	NA	NA	NA	24983	41	28	2	0	0	1	2	2	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1144.phe
HC1145	TTE_pemphigoid	NA	NA	NA	24983	71	50	0	2	0	1	9	3	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1145.phe
HC1146	TTE_other_bullous_disorders	NA	NA	NA	24983	45	29	2	1	0	0	4	4	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1146.phe
HC1147	TTE_bullous_disorders_in_diseases_classified_elsewhere	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1147.phe
HC1148	TTE_atopic_dermatitis	NA	NA	NA	24983	5620	3893	265	47	17	115	505	319	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1148.phe
HC1149	TTE_seborrhoeic_dermatitis	NA	NA	NA	24983	4187	2929	228	31	6	73	400	213	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1149.phe
HC115	contact_dermatitis	NA	NA	NA	24983	217	154	13	2	0	8	12	11	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC115.phe
HC1150	TTE_diaper_[napkin]_dermatitis	NA	NA	NA	24983	16	12	3	0	0	0	0	0	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1150.phe
HC1151	TTE_allergic_contact_dermatitis	NA	NA	NA	24983	359	239	13	3	1	14	32	23	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1151.phe
HC1152	TTE_irritant_contact_dermatitis	NA	NA	NA	24983	209	151	7	0	0	5	22	8	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1152.phe
HC1153	TTE_unspecified_contact_dermatitis	NA	NA	NA	24983	1225	877	59	2	4	23	97	54	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1153.phe
HC1154	TTE_exfoliative_dermatitis	NA	NA	NA	24983	6	5	0	0	0	0	0	0	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1154.phe
HC1155	TTE_dermatitis_due_to_substances_taken_internally	NA	NA	NA	24983	401	268	21	5	1	9	38	16	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1155.phe
HC1156	TTE_lichen_simplex_chronicus_and_prurigo	NA	NA	NA	24983	618	387	18	15	2	25	65	42	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1156.phe
HC1157	TTE_pruritus	NA	NA	NA	24983	5093	3434	242	47	4	159	471	293	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1157.phe
HC1158	TTE_other_dermatitis	NA	NA	NA	24983	19797	13768	871	152	48	386	1894	1096	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1158.phe
HC1159	TTE_psoriasis	NA	NA	NA	24983	5671	4019	292	10	6	75	542	284	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1159.phe
HC116	tinnitus_/_tiniitis	NA	NA	NA	24983	1360	951	66	5	2	15	139	76	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC116.phe
HC1160	TTE_parapsoriasis	NA	NA	NA	24983	41	28	2	0	1	0	2	2	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1160.phe
HC1161	TTE_pityriasis_rosea	NA	NA	NA	24983	722	527	36	8	1	5	71	35	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1161.phe
HC1162	TTE_lichen_planus	NA	NA	NA	24983	965	682	44	8	0	33	85	49	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1162.phe
HC1163	TTE_other_papulosquamous_disorders	NA	NA	NA	24983	30	22	2	0	0	1	1	2	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1163.phe
HC1164	TTE_urticaria	NA	NA	NA	24983	4574	3161	181	35	5	110	420	260	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1164.phe
HC1165	TTE_erythema_multiforme	NA	NA	NA	24983	114	76	7	1	2	0	7	11	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1165.phe
HC1166	TTE_erythema_nodosum	NA	NA	NA	24983	115	73	6	1	1	3	10	10	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1166.phe
HC1167	TTE_other_erythematous_conditions	NA	NA	NA	24983	468	309	22	3	0	8	57	24	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1167.phe
HC1168	TTE_erythema_in_diseases_classified_elsewhere	NA	NA	NA	24983	2	1	0	0	0	0	0	1	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1168.phe
HC1169	TTE_sunburn	NA	NA	NA	24983	157	113	8	1	0	1	14	7	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1169.phe
HC117	abdominal_hernia	NA	NA	NA	24983	491	348	18	3	1	5	55	27	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC117.phe
HC1170	TTE_other_acute_skin_changes_due_to_ultraviolet_radiation	NA	NA	NA	24983	252	176	8	0	1	4	20	13	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1170.phe
HC1171	TTE_skin_changes_due_to_chronic_exposure_to_nonionising_radiation	NA	NA	NA	24983	7541	5539	427	2	3	11	691	320	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1171.phe
HC1172	TTE_radiodermatitis	NA	NA	NA	24983	9	6	0	0	0	0	2	0	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1172.phe
HC1173	TTE_other_disorders_of_skin_and_subcutaneous_tissue_related_to_radiation	NA	NA	NA	24983	22	12	2	0	0	0	4	1	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1173.phe
HC1174	TTE_nail_disorders	NA	NA	NA	24983	4588	3266	181	29	4	68	426	261	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1174.phe
HC1175	TTE_nail_disorders_in_diseases_classified_elsewhere	NA	NA	NA	24983	1	0	1	0	0	0	0	0	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1175.phe
HC1176	TTE_alopecia_areata	NA	NA	NA	24983	385	239	19	8	3	20	31	24	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1176.phe
HC1177	TTE_androgenic_alopecia	NA	NA	NA	24983	70	39	5	0	0	10	5	7	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1177.phe
HC1178	TTE_other_nonscarring_hair_loss	NA	NA	NA	24983	1377	832	97	27	6	79	115	96	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1178.phe
HC1179	TTE_cicatricial_alopecia_[scarring_hair_loss]	NA	NA	NA	24983	93	56	4	8	0	2	4	8	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1179.phe
HC118	constipation	NA	NA	NA	24983	6799	4562	344	112	10	125	631	435	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC118.phe
HC1180	TTE_hair_colour_and_hair_shaft_abnormalities	NA	NA	NA	24983	19	13	1	0	0	2	0	1	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1180.phe
HC1181	TTE_hypertrichosis	NA	NA	NA	24983	227	137	11	2	0	11	26	24	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1181.phe
HC1182	TTE_acne	NA	NA	NA	24983	2445	1674	142	35	6	57	204	141	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1182.phe
HC1183	TTE_rosacea	NA	NA	NA	24983	2307	1671	112	1	3	18	219	105	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1183.phe
HC1184	TTE_follicular_cysts_of_skin_and_subcutaneous_tissue	NA	NA	NA	24983	5838	4080	284	61	7	83	527	346	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1184.phe
HC1185	TTE_other_follicular_disorders	NA	NA	NA	24983	1459	971	77	28	1	43	138	97	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1185.phe
HC1186	TTE_eccrine_sweat_disorders	NA	NA	NA	24983	443	304	22	6	0	3	45	22	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1186.phe
HC1187	TTE_apocrine_sweat_disorders	NA	NA	NA	24983	11	7	0	1	0	0	2	0	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1187.phe
HC1188	TTE_vitiligo	NA	NA	NA	24983	490	326	21	6	2	31	37	29	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1188.phe
HC1189	TTE_other_disorders_of_pigmentation	NA	NA	NA	24983	1832	1223	110	19	5	42	165	132	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1189.phe
HC119	disc_degeneration	NA	NA	NA	24983	2208	1540	104	25	3	46	195	136	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC119.phe
HC1190	TTE_seborrhoeic_keratosis	NA	NA	NA	24983	12501	9152	589	20	13	48	1158	553	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1190.phe
HC1191	TTE_acanthosis_nigricans	NA	NA	NA	24983	64	45	2	1	1	5	3	5	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1191.phe
HC1192	TTE_corns_and_callosities	NA	NA	NA	24983	1522	993	84	23	2	66	141	89	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1192.phe
HC1193	TTE_other_epidermal_thickening	NA	NA	NA	24983	1403	955	65	22	3	47	132	74	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1193.phe
HC1194	TTE_keratoderma_in_diseases_classified_elsewhere	NA	NA	NA	24983	0	0	0	0	0	0	0	0	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1194.phe
HC1195	TTE_transepidermal_elimination_disorders	NA	NA	NA	24983	2	2	0	0	0	0	0	0	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1195.phe
HC1196	TTE_pyoderma_gangrenosum	NA	NA	NA	24983	28	20	0	1	0	1	0	4	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1196.phe
HC1197	TTE_decubitus_ulcer	NA	NA	NA	24983	807	565	41	15	0	13	69	40	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1197.phe
HC1198	TTE_atrophic_disorders_of_skin	NA	NA	NA	24983	2187	1522	100	27	1	29	201	131	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1198.phe
HC1199	TTE_hypertrophic_disorders_of_skin	NA	NA	NA	24983	2000	1342	100	36	2	47	179	149	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1199.phe
HC12	testicular_problems_(not_cancer)	NA	NA	NA	24983	320	231	10	2	0	4	31	20	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC12.phe
HC120	typhoid_fever	NA	NA	NA	24983	36	22	2	1	0	6	2	1	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC120.phe
HC1200	TTE_granulomatous_disorders_of_skin_and_subcutaneous_tissue	NA	NA	NA	24983	714	511	32	4	1	5	71	55	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1200.phe
HC1201	TTE_lupus_erythematosus	NA	NA	NA	24983	184	98	18	15	0	8	16	13	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1201.phe
HC1202	TTE_other_localised_connective_tissue_disorders	NA	NA	NA	24983	220	161	10	0	0	4	20	12	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1202.phe
HC1203	TTE_vasculitis_limited_to_skin,_not_elsewhere_classified	NA	NA	NA	24983	104	68	4	1	0	4	12	8	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1203.phe
HC1204	TTE_ulcer_of_lower_limb,_not_elsewhere_classified	NA	NA	NA	24983	780	552	40	11	0	11	57	48	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1204.phe
HC1205	TTE_other_disorders_of_skin_and_subcutaneous_tissue,_not_elsewhere_classified	NA	NA	NA	24983	18741	13505	904	77	19	139	1780	934	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1205.phe
HC1206	TTE_other_disorders_of_skin_and_subcutaneous_tissue_in_diseases_classified_elsewhere	NA	NA	NA	24983	7	3	2	0	0	1	0	0	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1206.phe
HC1207	TTE_pyogenic_arthritis	NA	NA	NA	24983	270	179	18	7	0	3	25	11	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1207.phe
HC1208	TTE_direct_infections_of_joint_in_infectious_and_parasitic_diseases_classified_elsewhere	NA	NA	NA	24983	13	12	0	0	0	0	0	1	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1208.phe
HC1209	TTE_reactive_arthropathies	NA	NA	NA	24983	98	70	5	2	0	1	12	5	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC1209.phe
HC121	peritonitis	NA	NA	NA	24983	1589	1122	72	11	2	9	167	81	cdeboever/justesen	2020-06-17	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/v2_2020/phe/HC121.phe
