GBE_category	GBE_ID	GBE_N_EXOME	GBE_NAME	GBE_short_name	GBE_short_name_len	Units_of_measurement
HC	HC1366	457	TTE_postprocedural_disorders_of_genito-urinary_system,_not_elsewhere_classified	TTE postprocedural disorders of genito-urinary system, not elsewhere classified	79	
HC	HC1367	298	TTE_ectopic_pregnancy	TTE ectopic pregnancy	21	
HC	HC1368	63	TTE_hydatidiform_mole	TTE hydatidiform mole	21	
HC	HC1369	629	TTE_other_abnormal_products_of_conception	TTE other abnormal products of conception	41	
HC	HC137	37	anal_problem	Anal problem	12	
HC	HC1370	1548	TTE_spontaneous_abortion	TTE spontaneous abortion	24	
HC	HC1371	1197	TTE_medical_abortion	TTE medical abortion	20	
HC	HC1372	2	TTE_other_abortion	TTE other abortion	18	
HC	HC1373	180	TTE_unspecified_abortion	TTE unspecified abortion	24	
HC	HC1374	8	TTE_failed_attempted_abortion	TTE failed attempted abortion	29	
HC	HC1375	21	TTE_complications_following_abortion_and_ectopic_and_molar_pregnancy	TTE complications following abortion and ectopic and molar pregnancy	68	
HC	HC1376	23	TTE_pre-existing_hypertension_complicating_pregnancy,_childbirth_and_the_puerperium	TTE pre-existing hypertension complicating pregnancy, childbirth and the puerperium	83	
HC	HC1377	8	TTE_pre-existing_hypertensive_disorder_with_superimposed_proteinuria	TTE pre-existing hypertensive disorder with superimposed proteinuria	68	
HC	HC1378	64	TTE_gestational_[pregnancy-induced]_oedema_and_proteinuria_without_hypertension	TTE gestational [pregnancy-induced] oedema and proteinuria without hypertension	79	
HC	HC1379	201	TTE_gestational_[pregnancy-induced]_hypertension_without_significant_proteinuria	TTE gestational [pregnancy-induced] hypertension without significant proteinuria	80	
HC	HC138	19	polyartertis_nodosa	Polyartertis nodosa	19	
HC	HC1380	127	TTE_gestational_[pregnancy-induced]_hypertension_with_significant_proteinuria	TTE gestational [pregnancy-induced] hypertension with significant proteinuria	77	
HC	HC1381	24	TTE_eclampsia	TTE eclampsia	13	
HC	HC1382	225	TTE_unspecified_maternal_hypertension	TTE unspecified maternal hypertension	37	
HC	HC1383	429	TTE_haemorrhage_in_early_pregnancy	TTE haemorrhage in early pregnancy	34	
HC	HC1384	117	TTE_excessive_vomiting_in_pregnancy	TTE excessive vomiting in pregnancy	35	
HC	HC1385	41	TTE_venous_complications_in_pregnancy	TTE venous complications in pregnancy	37	
HC	HC1386	83	TTE_infections_of_genito-urinary_tract_in_pregnancy	TTE infections of genito-urinary tract in pregnancy	51	
HC	HC1387	202	TTE_diabetes_mellitus_in_pregnancy	TTE diabetes mellitus in pregnancy	34	
HC	HC1388	0	TTE_malnutrition_in_pregnancy	TTE malnutrition in pregnancy	29	
HC	HC1389	672	TTE_maternal_care_for_other_conditions_predominantly_related_to_pregnancy	TTE maternal care for other conditions predominantly related to pregnancy	73	
HC	HC139	647	breast_cysts	Breast cysts	12	
HC	HC1390	42	TTE_abnormal_findings_on_antenatal_screening_of_mother	TTE abnormal findings on antenatal screening of mother	54	
HC	HC1391	0	TTE_complications_of_anaesthesia_during_pregnancy	TTE complications of anaesthesia during pregnancy	49	
HC	HC1392	213	TTE_multiple_gestation	TTE multiple gestation	22	
HC	HC1393	10	TTE_complications_specific_to_multiple_gestation	TTE complications specific to multiple gestation	48	
HC	HC1394	478	TTE_maternal_care_for_known_or_suspected_malpresentation_of_foetus	TTE maternal care for known or suspected malpresentation of foetus	66	
HC	HC1395	21	TTE_maternal_care_for_known_or_suspected_disproportion	TTE maternal care for known or suspected disproportion	54	
HC	HC1396	537	TTE_maternal_care_for_known_or_suspected_abnormality_of_pelvic_organs	TTE maternal care for known or suspected abnormality of pelvic organs	69	
HC	HC1397	98	TTE_maternal_care_for_known_or_suspected_foetal_abnormality_and_damage	TTE maternal care for known or suspected foetal abnormality and damage	70	
HC	HC1398	694	TTE_maternal_care_for_other_known_or_suspected_foetal_problems	TTE maternal care for other known or suspected foetal problems	62	
HC	HC1399	46	TTE_polyhydramnios	TTE polyhydramnios	18	
HC	HC14	192	fracture_vertebra_/_crush_fracture_/_vertebral_collapse	Fracture vertebra / crush fracture / vertebral collapse	55	
HC	HC140	1084	urinary_frequency_/_incontinence	Urinary frequency / incontinence	32	
HC	HC1400	104	TTE_other_disorders_of_amniotic_fluid_and_membranes	TTE other disorders of amniotic fluid and membranes	51	
HC	HC1401	375	TTE_premature_rupture_of_membranes	TTE premature rupture of membranes	34	
HC	HC1402	82	TTE_placental_disorders	TTE placental disorders	23	
HC	HC1403	71	TTE_placenta_praevia	TTE placenta praevia	20	
HC	HC1404	14	TTE_premature_separation_of_placenta_[abruptio_placentae]	TTE premature separation of placenta [abruptio placentae]	57	
HC	HC1405	236	TTE_antepartum_haemorrhage,_not_elsewhere_classified	TTE antepartum haemorrhage, not elsewhere classified	52	
HC	HC1406	367	TTE_false_labour	TTE false labour	16	
HC	HC1407	442	TTE_prolonged_pregnancy	TTE prolonged pregnancy	23	
HC	HC1408	240	TTE_preterm_delivery	TTE preterm delivery	20	
HC	HC1409	57	TTE_failed_induction_of_labour	TTE failed induction of labour	30	
HC	HC141	14	antiphospholipid_syndrome	Antiphospholipid syndrome	25	
HC	HC1410	152	TTE_abnormalities_of_forces_of_labour	TTE abnormalities of forces of labour	37	
HC	HC1411	690	TTE_long_labour	TTE long labour	15	
HC	HC1412	145	TTE_obstructed_labour_due_to_malposition_and_malpresentation_of_foetus	TTE obstructed labour due to malposition and malpresentation of foetus	70	
HC	HC1413	12	TTE_obstructed_labour_due_to_maternal_pelvic_abnormality	TTE obstructed labour due to maternal pelvic abnormality	56	
HC	HC1414	122	TTE_other_obstructed_labour	TTE other obstructed labour	27	
HC	HC1415	50	TTE_labour_and_delivery_complicated_by_intrapartum_haemorrhage,_not_elsewhere_classified	TTE labour and delivery complicated by intrapartum haemorrhage, not elsewhere classified	88	
HC	HC1416	1216	TTE_labour_and_delivery_complicated_by_foetal_stress_[distress]	TTE labour and delivery complicated by foetal stress [distress]	63	
HC	HC1417	237	TTE_labour_and_delivery_complicated_by_umbilical_cord_complications	TTE labour and delivery complicated by umbilical cord complications	67	
HC	HC1418	1985	TTE_perineal_laceration_during_delivery	TTE perineal laceration during delivery	39	
HC	HC1419	74	TTE_other_obstetric_trauma	TTE other obstetric trauma	26	
HC	HC142	2102	synovitis	Synovitis	9	
HC	HC1420	588	TTE_postpartum_haemorrhage	TTE postpartum haemorrhage	26	
HC	HC1421	86	TTE_retained_placenta_and_membranes,_without_haemorrhage	TTE retained placenta and membranes, without haemorrhage	56	
HC	HC1422	10	TTE_complications_of_anaesthesia_during_labour_and_delivery	TTE complications of anaesthesia during labour and delivery	59	
HC	HC1423	279	TTE_other_complications_of_labour_and_delivery,_not_elsewhere_classified	TTE other complications of labour and delivery, not elsewhere classified	72	
HC	HC1424	4178	TTE_single_spontaneous_delivery	TTE single spontaneous delivery	31	
HC	HC1425	499	TTE_single_delivery_by_forceps_and_vacuum_extractor	TTE single delivery by forceps and vacuum extractor	51	
HC	HC1426	769	TTE_single_delivery_by_caesarean_section	TTE single delivery by caesarean section	40	
HC	HC1427	3	TTE_other_assisted_single_delivery	TTE other assisted single delivery	34	
HC	HC1428	8	TTE_multiple_delivery	TTE multiple delivery	21	
HC	HC1429	23	TTE_puerperal_sepsis	TTE puerperal sepsis	20	
HC	HC143	270	retinal_problem	Retinal problem	15	
HC	HC1430	82	TTE_other_puerperal_infections	TTE other puerperal infections	30	
HC	HC1431	47	TTE_venous_complications_in_the_puerperium	TTE venous complications in the puerperium	42	
HC	HC1432	4	TTE_obstetric_embolism	TTE obstetric embolism	22	
HC	HC1433	4	TTE_complications_of_anaesthesia_during_the_puerperium	TTE complications of anaesthesia during the puerperium	54	
HC	HC1434	87	TTE_complications_of_the_puerperium,_not_elsewhere_classified	TTE complications of the puerperium, not elsewhere classified	61	
HC	HC1435	104	TTE_infections_of_breast_associated_with_childbirth	TTE infections of breast associated with childbirth	51	
HC	HC1436	57	TTE_other_disorders_of_breast_and_lactation_associated_with_childbirth	TTE other disorders of breast and lactation associated with childbirth	70	
HC	HC1437	1	TTE_sequelae_of_complication_of_pregnancy,_childbirth_and_the_puerperium	TTE sequelae of complication of pregnancy, childbirth and the puerperium	72	
HC	HC1438	0	TTE_death_from_any_obstetric_cause_occurring_more_than_42_days_but_les	TTE death from any obstetric cause occurring more than 42 days but les	70	
HC	HC1439	26	TTE_maternal_infectious_and_parasitic_diseases_classifiable_elsewhere_but_complicating_pregnancy,_childbirth_an	TTE maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth an	111	
HC	HC144	2977	chickenpox	Chickenpox	10	
HC	HC1440	731	TTE_other_maternal_diseases_classifiable_elsewhere_but_complicating_pregnancy,_childbirth_and_the_puerperium	TTE other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium	108	
HC	HC1441	2	TTE_foetus_and_newborn_affected_by_maternal_conditions_that_may_be_unrelated_t	TTE foetus and newborn affected by maternal conditions that may be unrelated t	78	
HC	HC1442	3	TTE_foetus_and_newborn_affected_by_complications_of_placenta,_cord_and_membranes	TTE foetus and newborn affected by complications of placenta, cord and membranes	80	
HC	HC1443	55	TTE_foetus_and_newborn_affected_by_other_complications_of_labour_and_delivery	TTE foetus and newborn affected by other complications of labour and delivery	77	
HC	HC1444	0	TTE_foetus_and_newborn_affected_by_noxious_influences_transmitted_via_placenta_or_breas	TTE foetus and newborn affected by noxious influences transmitted via placenta or breas	87	
HC	HC1445	4	TTE_slow_foetal_growth_and_foetal_malnutrition	TTE slow foetal growth and foetal malnutrition	46	
HC	HC1446	7	TTE_disorders_related_to_short_gestation_and_low_birth_weight,_not_elsewhere_classified	TTE disorders related to short gestation and low birth weight, not elsewhere classified	87	
HC	HC1447	2	TTE_disorders_related_to_long_gestation_and_high_birth_weight	TTE disorders related to long gestation and high birth weight	61	
HC	HC1448	1	TTE_intracranial_laceration_and_haemorrhage_due_to_birth_injury	TTE intracranial laceration and haemorrhage due to birth injury	63	
HC	HC1449	0	TTE_other_birth_injuries_to_central_nervous_system	TTE other birth injuries to central nervous system	50	
HC	HC145	30	thyroid_radioablation_therapy	Thyroid radioablation therapy	29	
HC	HC1450	1	TTE_birth_injury_to_scalp	TTE birth injury to scalp	25	
HC	HC1451	2	TTE_birth_injury_to_skeleton	TTE birth injury to skeleton	28	
HC	HC1452	7	TTE_birth_injury_to_peripheral_nervous_system	TTE birth injury to peripheral nervous system	45	
HC	HC1453	6	TTE_other_birth_injuries	TTE other birth injuries	24	
HC	HC1454	0	TTE_intra-uterine_hypoxia	TTE intra-uterine hypoxia	25	
HC	HC1455	1	TTE_birth_asphyxia	TTE birth asphyxia	18	
HC	HC1456	2	TTE_respiratory_distress_of_newborn	TTE respiratory distress of newborn	35	
HC	HC1457	2	TTE_congenital_pneumonia	TTE congenital pneumonia	24	
HC	HC1458	0	TTE_neonatal_aspiration_syndromes	TTE neonatal aspiration syndromes	33	
HC	HC1459	0	TTE_interstitial_emphysema_and_related_conditions_originating_in_the_perinatal_period	TTE interstitial emphysema and related conditions originating in the perinatal period	85	
HC	HC146	2301	pleural_effusion	Pleural effusion	16	
HC	HC1460	0	TTE_pulmonary_haemorrhage_originating_in_the_perinatal_period	TTE pulmonary haemorrhage originating in the perinatal period	61	
HC	HC1461	0	TTE_chronic_respiratory_disease_originating_in_the_perinatal_period	TTE chronic respiratory disease originating in the perinatal period	67	
HC	HC1462	5	TTE_other_respiratory_conditions_originating_in_the_perinatal_period	TTE other respiratory conditions originating in the perinatal period	68	
HC	HC1463	5	TTE_cardiovascular_disorders_originating_in_the_perinatal_period	TTE cardiovascular disorders originating in the perinatal period	64	
HC	HC1464	3	TTE_congenital_viral_diseases	TTE congenital viral diseases	29	
HC	HC1465	11	TTE_bacterial_sepsis_of_newborn	TTE bacterial sepsis of newborn	31	
HC	HC1466	6	TTE_other_congenital_infectious_and_parasitic_diseases	TTE other congenital infectious and parasitic diseases	54	
HC	HC1467	10	TTE_omphalitis_of_newborn_with_or_without_mild_haemorrhage	TTE omphalitis of newborn with or without mild haemorrhage	58	
HC	HC1468	6	TTE_other_infections_specific_to_the_perinatal_period	TTE other infections specific to the perinatal period	53	
HC	HC1469	0	TTE_foetal_blood_loss	TTE foetal blood loss	21	
HC	HC147	36	diphtheria	Diphtheria	10	
HC	HC1470	2	TTE_umbilical_haemorrhage_of_newborn	TTE umbilical haemorrhage of newborn	36	
HC	HC1471	0	TTE_intracranial_nontraumatic_haemorrhage_of_foetus_and_newborn	TTE intracranial nontraumatic haemorrhage of foetus and newborn	63	
HC	HC1472	2	TTE_haemorrhagic_disease_of_foetus_and_newborn	TTE haemorrhagic disease of foetus and newborn	46	
HC	HC1473	2	TTE_other_neonatal_haemorrhages	TTE other neonatal haemorrhages	31	
HC	HC1474	6	TTE_haemolytic_disease_of_foetus_and_newborn	TTE haemolytic disease of foetus and newborn	44	
HC	HC1475	1	TTE_neonatal_jaundice_due_to_other_excessive_haemolysis	TTE neonatal jaundice due to other excessive haemolysis	55	
HC	HC1476	8	TTE_neonatal_jaundice_from_other_and_unspecified_causes	TTE neonatal jaundice from other and unspecified causes	55	
HC	HC1477	1	TTE_other_perinatal_haematological_disorders	TTE other perinatal haematological disorders	44	
HC	HC1478	1	TTE_transitory_disorders_of_carbohydrate_metabolism_specific_to_foetus_and_newborn	TTE transitory disorders of carbohydrate metabolism specific to foetus and newborn	82	
HC	HC1479	1	TTE_transitory_neonatal_disorders_of_calcium_and_magnesium_metabolism	TTE transitory neonatal disorders of calcium and magnesium metabolism	69	
HC	HC148	37	wolff_parkinson_white_/_wpw_syndrome	Wolff parkinson white / wpw syndrome	36	
HC	HC1480	0	TTE_other_perinatal_digestive_system_disorders	TTE other perinatal digestive system disorders	46	
HC	HC1481	4	TTE_other_conditions_of_integument_specific_to_foetus_and_newborn	TTE other conditions of integument specific to foetus and newborn	65	
HC	HC1482	1	TTE_other_disturbances_of_cerebral_status_of_newborn	TTE other disturbances of cerebral status of newborn	52	
HC	HC1483	1	TTE_feeding_problems_of_newborn	TTE feeding problems of newborn	31	
HC	HC1484	1	TTE_disorders_of_muscle_tone_of_newborn	TTE disorders of muscle tone of newborn	39	
HC	HC1485	44	TTE_foetal_death_of_unspecified_cause	TTE foetal death of unspecified cause	37	
HC	HC1486	53	TTE_other_conditions_originating_in_the_perinatal_period	TTE other conditions originating in the perinatal period	56	
HC	HC1487	1	TTE_anencephaly_and_similar_malformations	TTE anencephaly and similar malformations	41	
HC	HC1488	2	TTE_encephalocele	TTE encephalocele	17	
HC	HC1489	0	TTE_microcephaly	TTE microcephaly	16	
HC	HC149	426	rheumatic_fever	Rheumatic fever	15	
HC	HC1490	10	TTE_congenital_hydrocephalus	TTE congenital hydrocephalus	28	
HC	HC1491	20	TTE_other_congenital_malformations_of_brain	TTE other congenital malformations of brain	43	
HC	HC1492	90	TTE_spina_bifida	TTE spina bifida	16	
HC	HC1493	5	TTE_other_congenital_malformations_of_spinal_cord	TTE other congenital malformations of spinal cord	49	
HC	HC1494	38	TTE_other_congenital_malformations_of_nervous_system	TTE other congenital malformations of nervous system	52	
HC	HC1495	34	TTE_congenital_malformations_of_eyelid,_lachrymal_apparatus_and_orbit	TTE congenital malformations of eyelid, lachrymal apparatus and orbit	69	
HC	HC1496	9	TTE_anophthalmos,_microphthalmos_and_macrophthalmos	TTE anophthalmos, microphthalmos and macrophthalmos	51	
HC	HC1497	61	TTE_congenital_lens_malformations	TTE congenital lens malformations	33	
HC	HC1498	17	TTE_congenital_malformations_of_anterior_segment_of_eye	TTE congenital malformations of anterior segment of eye	55	
HC	HC1499	76	TTE_congenital_malformations_of_posterior_segment_of_eye	TTE congenital malformations of posterior segment of eye	56	
HC	HC15	2454	sciatica	Sciatica	8	
HC	HC150	493	rosacea	Rosacea	7	
HC	HC1500	15	TTE_other_congenital_malformations_of_eye	TTE other congenital malformations of eye	41	
HC	HC1501	19	TTE_congenital_malformations_of_ear_causing_impairment_of_hearing	TTE congenital malformations of ear causing impairment of hearing	65	
HC	HC1502	35	TTE_other_congenital_malformations_of_ear	TTE other congenital malformations of ear	41	
HC	HC1503	60	TTE_other_congenital_malformations_of_face_and_neck	TTE other congenital malformations of face and neck	51	
HC	HC1504	5	TTE_congenital_malformations_of_cardiac_chambers_and_connexions	TTE congenital malformations of cardiac chambers and connexions	63	
HC	HC1505	307	TTE_congenital_malformations_of_cardiac_septa	TTE congenital malformations of cardiac septa	45	
HC	HC1506	18	TTE_congenital_malformations_of_pulmonary_and_tricuspid_valves	TTE congenital malformations of pulmonary and tricuspid valves	62	
HC	HC1507	114	TTE_congenital_malformations_of_aortic_and_mitral_valves	TTE congenital malformations of aortic and mitral valves	56	
HC	HC1508	71	TTE_other_congenital_malformations_of_heart	TTE other congenital malformations of heart	43	
HC	HC1509	62	TTE_congenital_malformations_of_great_arteries	TTE congenital malformations of great arteries	46	
HC	HC151	636	multiple_sclerosis	Multiple sclerosis	18	
HC	HC1510	6	TTE_congenital_malformations_of_great_veins	TTE congenital malformations of great veins	43	
HC	HC1511	64	TTE_other_congenital_malformations_of_peripheral_vascular_system	TTE other congenital malformations of peripheral vascular system	64	
HC	HC1512	70	TTE_other_congenital_malformations_of_circulatory_system	TTE other congenital malformations of circulatory system	56	
HC	HC1513	26	TTE_congenital_malformations_of_nose	TTE congenital malformations of nose	36	
HC	HC1514	19	TTE_congenital_malformations_of_larynx	TTE congenital malformations of larynx	38	
HC	HC1515	4	TTE_congenital_malformations_of_trachea_and_bronchus	TTE congenital malformations of trachea and bronchus	52	
HC	HC1516	16	TTE_congenital_malformations_of_lung	TTE congenital malformations of lung	36	
HC	HC1517	1	TTE_other_congenital_malformations_of_respiratory_system	TTE other congenital malformations of respiratory system	56	
HC	HC1518	11	TTE_cleft_palate	TTE cleft palate	16	
HC	HC1519	3	TTE_cleft_lip	TTE cleft lip	13	
HC	HC152	61	deliberate_self-harm/suicide_attempt	Deliberate self-harm/suicide attempt	36	
HC	HC1520	13	TTE_cleft_palate_with_cleft_lip	TTE cleft palate with cleft lip	31	
