GBE_category	GBE_ID	GBE_N_EXOME	GBE_NAME	GBE_short_name	GBE_short_name_len
INI	INI90144	34395	Fraction_acceleration_<=_600_milli_gravities	Fraction acceleration <= 600 milli gravities	44
INI	INI90145	34395	Fraction_acceleration_<=_700_milli_gravities	Fraction acceleration <= 700 milli gravities	44
INI	INI90146	34395	Fraction_acceleration_<=_800_milli_gravities	Fraction acceleration <= 800 milli gravities	44
INI	INI90147	34395	Fraction_acceleration_<=_900_milli_gravities	Fraction acceleration <= 900 milli gravities	44
INI	INI90148	34395	Fraction_acceleration_<=_1000_milli_gravities	Fraction acceleration <= 1000 milli gravities	45
INI	INI90149	34395	Fraction_acceleration_<=_1100_milli_gravities	Fraction acceleration <= 1100 milli gravities	45
INI	INI90150	34395	Fraction_acceleration_<=_1200_milli_gravities	Fraction acceleration <= 1200 milli gravities	45
INI	INI90151	34395	Fraction_acceleration_<=_1300_milli_gravities	Fraction acceleration <= 1300 milli gravities	45
INI	INI90152	34395	Fraction_acceleration_<=_1400_milli_gravities	Fraction acceleration <= 1400 milli gravities	45
INI	INI90153	34395	Fraction_acceleration_<=_1500_milli_gravities	Fraction acceleration <= 1500 milli gravities	45
INI	INI90154	34395	Fraction_acceleration_<=_1600_milli_gravities	Fraction acceleration <= 1600 milli gravities	45
INI	INI90155	34395	Fraction_acceleration_<=_1700_milli_gravities	Fraction acceleration <= 1700 milli gravities	45
INI	INI90156	34395	Fraction_acceleration_<=_1800_milli_gravities	Fraction acceleration <= 1800 milli gravities	45
INI	INI90157	34395	Fraction_acceleration_<=_1900_milli_gravities	Fraction acceleration <= 1900 milli gravities	45
INI	INI90158	34395	Fraction_acceleration_<=_2000_milli_gravities	Fraction acceleration <= 2000 milli gravities	45
INI	INI904	33386	Number_of_days/week_of_vigorous_physical_activity_10+_minutes	# of days/week of vigorous physical activity 10+ minutes	56
INI	INI914	21489	Duration_of_vigorous_activity	Duration of vigorous activity	29
INI	INI924	34395	Usual_walking_pace	Usual walking pace	18
INI	INI93	1989	Systolic_blood_pressure,_manual_reading	Systolic BP, manual reading	27
INI	INI94	1989	Diastolic_blood_pressure,_manual_reading	Diastolic BP, manual reading	28
INI	INI95	1989	Pulse_rate_(during_blood-pressure_measurement)	Pulse rate (during blood-pressure measurement)	46
INI	INI971	34395	Frequency_of_walking_for_pleasure_in_last_4_weeks	Freq. of walking for pleasure in last 4 weeks	45
INI	INI981	34395	Duration_walks	Duration walks	14
INI	INI991	34395	Frequency_strenuous_sports_last_4_weeks	Freq. strenuous sports last 4 weeks	35
MED	MED1000000014	6468	acetaminophen_generic	Acetaminophen generic	21
MED	MED1000000015	536	alendronate_generic	Alendronate generic	19
MED	MED1000000016	123	alfuzosin_generic	Alfuzosin generic	17
MED	MED1000000017	426	allopurinol_generic	Allopurinol generic	19
MED	MED1000000018	705	amitriptyline_generic	Amitriptyline generic	21
MED	MED1000000019	1698	amlodipine_generic	Amlodipine generic	18
MED	MED1000000020	88	anastrozole_generic	Anastrozole generic	19
MED	MED1000000021	4408	aspirin_generic	Aspirin generic	15
MED	MED1000000022	1154	atenolol_generic	Atenolol generic	16
MED	MED1000000023	1495	atorvastatin_generic	Atorvastatin generic	20
MED	MED1000000024	81	azathioprine_generic	Azathioprine generic	20
MED	MED1000000025	1245	beclomethasone_generic	Beclomethasone generic	22
MED	MED1000000026	2038	bendroflumethiazide_generic	Bendroflumethiazide generic	27
MED	MED1000000027	108	betahistine_generic	Betahistine generic	19
MED	MED1000000028	67	betamethasone_generic	Betamethasone generic	21
MED	MED1000000029	659	bisoprolol_generic	Bisoprolol generic	18
MED	MED1000000030	214	budesonide_generic	Budesonide generic	18
MED	MED1000000031	43	calcipotriol_generic	Calcipotriol generic	20
MED	MED1000000032	640	candesartan_generic	Candesartan generic	19
MED	MED1000000033	124	carbamazepine_generic	Carbamazepine generic	21
MED	MED1000000034	77	celecoxib_generic	Celecoxib generic	17
MED	MED1000000035	537	cetirizine_generic	Cetirizine generic	18
MED	MED1000000036	83	chlorpheniramine_generic	Chlorpheniramine generic	24
MED	MED1000000037	742	citalopram_generic	Citalopram generic	18
MED	MED1000000038	72	clobetasol_generic	Clobetasol generic	18
MED	MED1000000039	52	clonidine_generic	Clonidine generic	17
MED	MED1000000040	272	clopidogrel_generic	Clopidogrel generic	19
MED	MED1000000041	167	codeine_generic	Codeine generic	15
MED	MED1000000042	153	conjugated_estrogens_generic	Conjugated estrogens generic	28
MED	MED1000000043	82	cromoglicate_generic	Cromoglicate generic	20
MED	MED1000000044	93	desloratadine_generic	Desloratadine generic	21
MED	MED1000000045	76	desogestrel_generic	Desogestrel generic	19
MED	MED1000000046	89	diazepam_generic	Diazepam generic	16
MED	MED1000000047	685	diclofenac_generic	Diclofenac generic	18
MED	MED1000000048	96	digoxin_generic	Digoxin generic	15
MED	MED1000000049	116	diltiazem_generic	Diltiazem generic	17
MED	MED1000000050	81	dipyridamole_generic	Dipyridamole generic	20
MED	MED1000000051	103	domperidone_generic	Domperidone generic	19
MED	MED1000000052	431	doxazosin_generic	Doxazosin generic	17
MED	MED1000000053	276	enalapril_generic	Enalapril generic	17
MED	MED1000000054	87	escitalopram_generic	Escitalopram generic	20
MED	MED1000000055	188	esomeprazole_generic	Esomeprazole generic	20
MED	MED1000000056	343	estradiol_generic	Estradiol generic	17
MED	MED1000000057	58	etoricoxib_generic	Etoricoxib generic	18
MED	MED1000000058	294	ezetimibe_generic	Ezetimibe generic	17
MED	MED1000000059	359	felodipine_generic	Felodipine generic	18
MED	MED1000000060	63	fenofibrate_generic	Fenofibrate generic	19
MED	MED1000000061	169	fexofenadine_generic	Fexofenadine generic	20
MED	MED1000000062	137	finasteride_generic	Finasteride generic	19
MED	MED1000000063	73	flecainide_generic	Flecainide generic	18
MED	MED1000000064	503	fluoxetine_generic	Fluoxetine generic	18
MED	MED1000000065	229	fluticasone_propionate_generic	Fluticasone propionate generic	30
MED	MED1000000066	293	furosemide_generic	Furosemide generic	18
MED	MED1000000067	205	gabapentin_generic	Gabapentin generic	18
MED	MED1000000068	54	ginseng_generic	Ginseng generic	15
MED	MED1000000069	349	gliclazide_generic	Gliclazide generic	18
MED	MED1000000070	2369	glucosamine_generic	Glucosamine generic	19
MED	MED1000000071	98	hydrocortisone_generic	Hydrocortisone generic	22
MED	MED1000000072	67	hydroxocobalamin_generic	Hydroxocobalamin generic	24
MED	MED1000000073	76	hydroxychloroquine_generic	Hydroxychloroquine generic	26
MED	MED1000000074	4616	ibuprofen_generic	Ibuprofen generic	17
MED	MED1000000075	174	indapamide_generic	Indapamide generic	18
MED	MED1000000076	337	insulin-aspart_generic	Insulin-aspart generic	22
MED	MED1000000077	128	ipratropium_generic	Ipratropium generic	19
MED	MED1000000078	270	irbesartan_generic	Irbesartan generic	18
MED	MED1000000079	141	iron_generic	Iron generic	12
MED	MED1000000080	102	lactulose_generic	Lactulose generic	17
MED	MED1000000081	1477	lansoprazole_generic	Lansoprazole generic	20
MED	MED1000000082	190	latanoprost_generic	Latanoprost generic	19
MED	MED1000000083	91	lercanidipine_generic	Lercanidipine generic	21
MED	MED1000000084	122	levonorgestrel_generic	Levonorgestrel generic	22
MED	MED1000000085	1565	levothyroxine_generic	Levothyroxine generic	21
MED	MED1000000086	818	lisinopril_generic	Lisinopril generic	18
MED	MED1000000087	146	loperamide_generic	Loperamide generic	18
MED	MED1000000088	410	loratadine_generic	Loratadine generic	18
MED	MED1000000089	460	losartan_generic	Losartan generic	16
MED	MED1000000090	91	meloxicam_generic	Meloxicam generic	17
MED	MED1000000091	166	mesalazine_generic	Mesalazine generic	18
MED	MED1000000092	1062	metformin_generic	Metformin generic	17
MED	MED1000000093	213	methotrexate_generic	Methotrexate generic	20
MED	MED1000000094	58	metoprolol_generic	Metoprolol generic	18
MED	MED1000000095	110	mirtazapine_generic	Mirtazapine generic	19
MED	MED1000000096	71	misoprostol_generic	Misoprostol generic	19
MED	MED1000000097	399	mometasone_generic	Mometasone generic	18
MED	MED1000000098	184	montelukast_generic	Montelukast generic	19
MED	MED1000000099	366	naproxen_generic	Naproxen generic	16
MED	MED1000000100	165	nifedipine_generic	Nifedipine generic	18
MED	MED1000000101	117	norethindrone_generic	Norethindrone generic	21
MED	MED1000000102	79	norgestrel_generic	Norgestrel generic	18
MED	MED1000000103	41	olmesartan_generic	Olmesartan generic	18
MED	MED1000000104	2623	omeprazole_generic	Omeprazole generic	18
MED	MED1000000105	68	orlistat_generic	Orlistat generic	16
MED	MED1000000106	92	oxybutynin_generic	Oxybutynin generic	18
MED	MED1000000107	119	oxytetracycline_generic	Oxytetracycline generic	23
MED	MED1000000108	98	pantoprazole_generic	Pantoprazole generic	20
MED	MED1000000109	150	paroxetine_generic	Paroxetine generic	18
MED	MED1000000110	402	perindopril_generic	Perindopril generic	19
MED	MED1000000111	48	phenytoin_generic	Phenytoin generic	17
MED	MED1000000112	105	pioglitazone_generic	Pioglitazone generic	20
MED	MED1000000113	266	pravastatin_generic	Pravastatin generic	19
MED	MED1000000114	322	prednisolone_generic	Prednisolone generic	20
MED	MED1000000115	148	pregabalin_generic	Pregabalin generic	18
MED	MED1000000116	71	prochlorperazine_generic	Prochlorperazine generic	24
MED	MED1000000117	297	propranolol_generic	Propranolol generic	19
MED	MED1000000118	242	quinine_generic	Quinine generic	15
MED	MED1000000119	98	rabeprazole_generic	Rabeprazole generic	19
MED	MED1000000120	2101	ramipril_generic	Ramipril generic	16
MED	MED1000000121	624	ranitidine_generic	Ranitidine generic	18
MED	MED1000000122	85	risedronate_generic	Risedronate generic	19
MED	MED1000000123	46	rosiglitazone_generic	Rosiglitazone generic	21
MED	MED1000000124	234	rosuvastatin_generic	Rosuvastatin generic	20
MED	MED1000000125	2353	salbutamol_generic	Salbutamol generic	18
MED	MED1000000126	273	salmeterol_generic	Salmeterol generic	18
MED	MED1000000127	226	sertraline_generic	Sertraline generic	18
MED	MED1000000128	118	sildenafil_generic	Sildenafil generic	18
MED	MED1000000129	4558	simvastatin_generic	Simvastatin generic	19
MED	MED1000000130	142	solifenacin_generic	Solifenacin generic	19
MED	MED1000000131	60	sotalol_generic	Sotalol generic	15
MED	MED1000000132	68	spironolactone_generic	Spironolactone generic	22
MED	MED1000000133	100	sulfasalazine_generic	Sulfasalazine generic	21
MED	MED1000000134	273	sumatriptan_generic	Sumatriptan generic	19
MED	MED1000000135	105	tadalafil_generic	Tadalafil generic	17
MED	MED1000000136	145	tamoxifen_generic	Tamoxifen generic	17
MED	MED1000000137	429	tamsulosin_generic	Tamsulosin generic	18
MED	MED1000000138	52	telmisartan_generic	Telmisartan generic	19
MED	MED1000000139	60	temazepam_generic	Temazepam generic	17
MED	MED1000000140	335	tenofovir_generic	Tenofovir generic	17
MED	MED1000000141	93	terbinafine_generic	Terbinafine generic	19
MED	MED1000000142	174	terbutaline_generic	Terbutaline generic	19
MED	MED1000000143	502	thyroxine_generic	Thyroxine generic	17
MED	MED1000000144	76	timolol_generic	Timolol generic	15
MED	MED1000000145	195	tiotropium_generic	Tiotropium generic	18
MED	MED1000000146	70	tolterodine_generic	Tolterodine generic	19
MED	MED1000000147	381	tramadol_generic	Tramadol generic	16
MED	MED1000000148	99	valproic_acid_generic	Valproic acid generic	21
MED	MED1000000149	185	valsartan_generic	Valsartan generic	17
MED	MED1000000150	172	venlafaxine_generic	Venlafaxine generic	19
MED	MED1000000151	82	verapamil_generic	Verapamil generic	17
MED	MED1000000152	417	warfarin_generic	Warfarin generic	16
MED	MED1000000153	204	zinc_generic	Zinc generic	12
MED	MED1000000154	76	zolmitriptan_generic	Zolmitriptan generic	20
MED	MED1000000155	137	zopiclone_generic	Zopiclone generic	17
MED	MED1000000156	3	betaxolol_generic	Betaxolol generic	17
MED	MED1000000157	0	metipranolol_generic	Metipranolol generic	20
MED	MED1000000158	4	olsalazine_generic	Olsalazine generic	18
MED	MED1000000159	62	lamotrigine_generic	Lamotrigine generic	19
MED	MED1000000160	0	hyaluronan_generic	Hyaluronan generic	18
MED	MED1000000161	0	pipotiazine_generic	Pipotiazine generic	19
MED	MED1000000162	26	glimepiride_generic	Glimepiride generic	19
MED	MED1000000163	0	lincomycin_generic	Lincomycin generic	18
MED	MED1000000164	1	procarbazine_generic	Procarbazine generic	20
MED	MED1000000165	4	tolbutamide_generic	Tolbutamide generic	19
MED	MED1000000166	2	zuclopenthixol_generic	Zuclopenthixol generic	22
MED	MED1000000167	0	flurazepam_generic	Flurazepam generic	18
MED	MED1000000168	0	lomustine_generic	Lomustine generic	17
MED	MED1000000169	0	cinacalcet_generic	Cinacalcet generic	18
MED	MED1000000170	11	ethanol_generic	Ethanol generic	15
MED	MED1000000171	0	secobarbital_generic	Secobarbital generic	20
MED	MED1000000172	0	dihydroergotamine_generic	Dihydroergotamine generic	25
MED	MED1000000173	1	procainamide_generic	Procainamide generic	20
MED	MED1000000174	20	amiloride_generic	Amiloride generic	17
MED	MED1000000175	1	phenelzine_generic	Phenelzine generic	18
MED	MED1000000176	13	lorazepam_generic	Lorazepam generic	17
MED	MED1000000177	3	glatiramer_acetate_generic	Glatiramer acetate generic	26
MED	MED1000000178	1	quinidine_generic	Quinidine generic	17
MED	MED1000000179	4	sulfinpyrazone_generic	Sulfinpyrazone generic	22
MED	MED1000000180	1	bosentan_generic	Bosentan generic	16
MED	MED1000000181	0	cocaine_generic	Cocaine generic	15
MED	MED1000000182	33	trazodone_generic	Trazodone generic	17
MED	MED1000000183	1	sermorelin_generic	Sermorelin generic	18
MED	MED1000000184	4	chlorthalidone_generic	Chlorthalidone generic	22
MED	MED1000000185	7	chlorpromazine_generic	Chlorpromazine generic	22
MED	MED1000000186	0	sucrose_generic	Sucrose generic	15
MED	MED1000000187	0	acetylcholine_generic	Acetylcholine generic	21
MED	MED1000000188	3	cyproterone_generic	Cyproterone generic	19
MED	MED1000000189	0	fludarabine_generic	Fludarabine generic	19
MED	MED1000000190	25	quetiapine_generic	Quetiapine generic	18
MED	MED1000000191	1	choline_generic	Choline generic	15
MED	MED1000000192	8	mercaptopurine_generic	Mercaptopurine generic	22
MED	MED1000000193	1	griseofulvin_generic	Griseofulvin generic	20
MED	MED1000000194	0	cefalotin_generic	Cefalotin generic	17
MED	MED1000000195	0	netilmicin_generic	Netilmicin generic	18
MED	MED1000000196	11	sibutramine_generic	Sibutramine generic	19
MED	MED1000000197	0	chlorprothixene_generic	Chlorprothixene generic	23
MED	MED1000000198	44	letrozole_generic	Letrozole generic	17
MED	MED1000000199	7	epinephrine_generic	Epinephrine generic	19
MED	MED1000000200	0	gamma-homolinolenic_acid_generic	Gamma-homolinolenic acid generic	32
MED	MED1000000201	13	ergocalciferol_generic	Ergocalciferol generic	22
MED	MED1000000202	43	nebivolol_generic	Nebivolol generic	17
MED	MED1000000203	5	sulfamethoxazole_and_trimethoprim_generic	Sulfamethoxazole and trimethoprim generic	41
MED	MED1000000204	0	cyclacillin_generic	Cyclacillin generic	19
MED	MED1000000205	1	tenoxicam_generic	Tenoxicam generic	17
MED	MED1000000206	6	desmopressin_generic	Desmopressin generic	20
MED	MED1000000207	0	dimethindene_generic	Dimethindene generic	20
MED	MED1000000208	4	flurandrenolide_generic	Flurandrenolide generic	23
MED	MED1000000209	1	ofloxacin_generic	Ofloxacin generic	17
MED	MED1000000210	8	acetic_acid_generic	Acetic acid generic	19
MED	MED1000000211	2	oxygen_generic	Oxygen generic	14
MED	MED1000000212	0	gentamicin_generic	Gentamicin generic	18
MED	MED1000000213	0	pemoline_generic	Pemoline generic	16
MED	MED1000000214	0	dimenhydrinate_generic	Dimenhydrinate generic	22
MED	MED1000000215	0	dolasetron_generic	Dolasetron generic	18
MED	MED1000000216	9	flucloxacillin_generic	Flucloxacillin generic	22
MED	MED1000000217	0	temozolomide_generic	Temozolomide generic	20
MED	MED1000000218	0	diazoxide_generic	Diazoxide generic	17
MED	MED1000000219	8	trifluoperazine_generic	Trifluoperazine generic	23
MED	MED1000000220	0	oxybuprocaine_generic	Oxybuprocaine generic	21
MED	MED1000000221	3	cefradine_generic	Cefradine generic	17
MED	MED1000000222	0	pivmecillinam_generic	Pivmecillinam generic	21
MED	MED1000000223	1	protriptyline_generic	Protriptyline generic	21
MED	MED1000000224	52	metoclopramide_generic	Metoclopramide generic	22
MED	MED1000000225	0	efalizumab_generic	Efalizumab generic	18
MED	MED1000000226	0	diethylpropion_generic	Diethylpropion generic	22
MED	MED1000000227	3	l-carnitine_generic	L-carnitine generic	19
MED	MED1000000228	0	metyrosine_generic	Metyrosine generic	18
MED	MED1000000229	0	penbutolol_generic	Penbutolol generic	18
MED	MED1000000230	4	flurbiprofen_generic	Flurbiprofen generic	20
MED	MED1000000231	0	methylphenobarbital_generic	Methylphenobarbital generic	27
MED	MED1000000232	0	ganciclovir_generic	Ganciclovir generic	19
MED	MED1000000233	27	carbimazole_generic	Carbimazole generic	19
MED	MED1000000234	0	dornase_alfa_generic	Dornase alfa generic	20
MED	MED1000000235	0	zaleplon_generic	Zaleplon generic	16
MED	MED1000000236	0	primaquine_generic	Primaquine generic	18
MED	MED1000000237	0	colistin_generic	Colistin generic	16
MED	MED1000000238	1	fluvoxamine_generic	Fluvoxamine generic	19
MED	MED1000000239	0	cefprozil_generic	Cefprozil generic	17
MED	MED1000000240	0	fenfluramine_generic	Fenfluramine generic	20
MED	MED1000000241	0	nalidixic_acid_generic	Nalidixic acid generic	22
MED	MED1000000242	2	gemfibrozil_generic	Gemfibrozil generic	19
MED	MED1000000243	8	glucose_generic	Glucose generic	15
MED	MED1000000244	15	risperidone_generic	Risperidone generic	19
MED	MED1000000245	0	dienestrol_generic	Dienestrol generic	18
MED	MED1000000246	0	bromazepam_generic	Bromazepam generic	18
MED	MED1000000247	5	methocarbamol_generic	Methocarbamol generic	21
MED	MED1000000248	0	urofollitropin_generic	Urofollitropin generic	22
MED	MED1000000249	0	polythiazide_generic	Polythiazide generic	20
MED	MED1000000250	0	pergolide_generic	Pergolide generic	17
MED	MED1000000251	0	latamoxef_generic	Latamoxef generic	17
MED	MED1000000252	5	interferon_beta-1a_generic	Interferon beta-1a generic	26
MED	MED1000000253	18	bumetanide_generic	Bumetanide generic	18
MED	MED1000000254	23	clonazepam_generic	Clonazepam generic	18
MED	MED1000000255	1	methylphenidate_generic	Methylphenidate generic	23
