GBE_category	GBE_ID	GBE_N	GBE_NAME	GBE_short_name	GBE_short_name_len	Units_of_measurement
BIN_FC	BIN_FC9006153	14213	Hormone_replacement_therapy	Hormone replacement therapy	27	
BIN_FC	BIN_FC9006154	76626	Paracetamol_use_self-reported	Paracetamol use self-reported	29	
BIN_FC	BIN_FC9006155	30536	Vitamin_C_vs_multivitamin	Vitamin C vs multivitamin	25	
BIN_FC	BIN_FC9006179	23994	Calcium_supplements	Calcium supplements	19	
BIN_FC	BIN_FC90100920	527	Cholesterol-lowering_milk_(Diet,_24hr_recall,_Online_follow-up)	Cholesterol-lowering milk (Diet, 24hr recall, Online follow-up)	63	
cancer	cancer1001	2585	lung_cancer	Lung cancer	11	
cancer	cancer1002	12366	breast_cancer	Breast cancer	13	
cancer	cancer1003	23144	skin_cancer	Skin cancer	11	
cancer	cancer1004	710	cancer_of_lip/mouth/pharynx/oral_cavity	Cancer of lip/mouth/pharynx/oral cavity	39	
cancer	cancer1005	126	salivary_gland_cancer	Salivary gland cancer	21	
cancer	cancer1006	395	larynx/throat_cancer	Larynx/throat cancer	20	
cancer	cancer1007	73	nasal_cavity_cancer	Nasal cavity cancer	19	
cancer	cancer1008	20	ear_cancer	Ear cancer	10	
cancer	cancer1009	30	sinus_cancer	Sinus cancer	12	
cancer	cancer1010	68	lip_cancer	Lip cancer	10	
cancer	cancer1011	358	tongue_cancer	Tongue cancer	13	
cancer	cancer1012	57	gum_cancer	Gum cancer	10	
cancer	cancer1015	137	parotid_gland_cancer	Parotid gland cancer	20	
cancer	cancer1017	849	oesophageal_cancer	Oesophageal cancer	18	
cancer	cancer1018	710	stomach_cancer	Stomach cancer	14	
cancer	cancer1019	387	small_intestine/small_bowel_cancer	Small intestine/small bowel cancer	34	
cancer	cancer1020	5140	large_bowel_cancer/colorectal_cancer	Large bowel cancer/colorectal cancer	36	
cancer	cancer1022	3785	colon_cancer/sigmoid_cancer	Colon cancer/sigmoid cancer	27	
cancer	cancer1023	2421	rectal_cancer	Rectal cancer	13	
cancer	cancer1024	568	liver/hepatocellular_cancer	Liver/hepatocellular cancer	27	
cancer	cancer1025	281	gallbladder/bile_duct_cancer	Gallbladder/bile duct cancer	28	
cancer	cancer1026	808	pancreas_cancer	Pancreas cancer	15	
cancer	cancer1029	38	peripheral_nerve/autonomic_nerve_cancer	Peripheral nerve/autonomic nerve cancer	39	
cancer	cancer1030	235	eye_and/or_adnexal_cancer	Eye and/or adnexal cancer	25	
cancer	cancer1031	52	meningeal_cancer_/_malignant_meningioma	Meningeal cancer / malignant meningioma	39	
cancer	cancer1032	662	brain_cancer_/_primary_malignant_brain_tumour	Brain cancer / primary malignant brain tumour	45	
cancer	cancer1033	65	spinal_cord_or_cranial_nerve_cancer	Spinal cord or cranial nerve cancer	35	
cancer	cancer1034	1293	kidney/renal_cell_cancer	Kidney/renal cell cancer	24	
cancer	cancer1035	2323	bladder_cancer	Bladder cancer	14	
cancer	cancer1036	92	other_cancer_of_urinary_tract	Other cancer of urinary tract	29	
cancer	cancer1037	5288	female_genital_tract_cancer	Female genital tract cancer	27	
cancer	cancer1038	3794	male_genital_tract_cancer	Male genital tract cancer	25	
cancer	cancer1039	1379	ovarian_cancer	Ovarian cancer	14	
cancer	cancer1040	1805	uterine/endometrial_cancer	Uterine/endometrial cancer	26	
cancer	cancer1041	2959	cervical_cancer	Cervical cancer	15	
cancer	cancer1042	62	vaginal_cancer	Vaginal cancer	14	
cancer	cancer1043	148	vulval_cancer	Vulval cancer	13	
cancer	cancer1044	7841	prostate_cancer	Prostate cancer	15	
cancer	cancer1045	689	testicular_cancer	Testicular cancer	17	
cancer	cancer1046	81	penis_cancer	Penis cancer	12	
cancer	cancer1047	2120	lymphoma	Lymphoma	8	
cancer	cancer1048	1009	leukaemia	Leukaemia	9	
cancer	cancer1050	641	multiple_myeloma	Multiple myeloma	16	
cancer	cancer1051	23	myelofibrosis_or_myelodysplasia	Myelofibrosis or myelodysplasia	31	
cancer	cancer1052	462	hodgkins_lymphoma_/_hodgkins_disease	Hodgkins lymphoma / hodgkins disease	36	
cancer	cancer1053	1679	non-hodgkins_lymphoma	Non-hodgkins lymphoma	21	
cancer	cancer1055	842	chronic_lymphocytic	Chronic lymphocytic	19	
cancer	cancer1056	533	chronic_myeloid	Chronic myeloid	15	
cancer	cancer1059	4618	malignant_melanoma	Malignant melanoma	18	
cancer	cancer1060	20707	non-melanoma_skin_cancer	Non-melanoma skin cancer	24	
cancer	cancer1063	233	primary_bone_cancer	Primary bone cancer	19	
cancer	cancer1064	236	mesothelioma	Mesothelioma	12	
cancer	cancer1065	570	thyroid_cancer	Thyroid cancer	14	
cancer	cancer1066	24	parathyroid_cancer	Parathyroid cancer	18	
cancer	cancer1067	62	adrenal_cancer	Adrenal cancer	14	
cancer	cancer1068	267	sarcoma/fibrosarcoma	Sarcoma/fibrosarcoma	20	
cancer	cancer1074	362	acute_myeloid_leukaemia	Acute myeloid leukaemia	23	
cancer	cancer1075	13	retinoblastoma	Retinoblastoma	14	
cancer	cancer1076	13	kaposis_sarcoma	Kaposis sarcoma	15	
cancer	cancer1077	215	mouth_cancer	Mouth cancer	12	
cancer	cancer1079	92	oropharynx_/_oropharyngeal_cancer	Oropharynx / oropharyngeal cancer	33	
cancer	cancer1080	14	trachea_cancer	Trachea cancer	14	
cancer	cancer1081	30	thymus_cancer_/_malignant_thymoma	Thymus cancer / malignant thymoma	33	
cancer	cancer1082	63	heart_/_mediastinum_cancer	Heart / mediastinum cancer	26	
cancer	cancer1084	3032	respiratory_/_intrathoracic_cancer	Respiratory / intrathoracic cancer	34	
cancer	cancer1085	2468	bone_metastases_/_bony_secondaries	Bone metastases / bony secondaries	34	
cancer	cancer1086	119	appendix_cancer	Appendix cancer	15	
cancer	cancer1087	58	fallopian_tube_cancer	Fallopian tube cancer	21	
cancer	cancer1088	18	malignant_insulinoma	Malignant insulinoma	20	
FH	FH1001	123816	Lung_cancer	Lung cancer (FH)	16	
FH	FH1002	62389	Breast_cancer	Breast cancer (FH)	18	
FH	FH1019	74235	Bowel_cancer	Bowel cancer (FH)	17	
FH	FH1044	34355	Prostate_cancer	Prostate cancer (FH)	20	
FH	FH1065	199040	High_blood_pressure	High BP (FH)	12	
FH	FH1113	78572	Chronic_bronchitis/emphysema	Chronic bronchitis/emphysema (FH)	33	
FH	FH1220	79162	Diabetes	Diabetes (FH)	13	
FH	FH1262	21754	Parkinson's_disease	Parkinson's disease (FH)	24	
FH	FH1263	51786	Alzheimer's_disease/dementia	Alzheimer's/dementia (FH)	25	
FH	FH1286	54567	Severe_depression	Severe depression (FH)	22	
HC	HC0	1406	scoliosis	Scoliosis	9	
HC	HC1	4509	bowel_/_intestinal_obstruction	Bowel / intestinal obstruction	30	
HC	HC10	260	dysmenorrhoea_/_dysmenorrhea	Dysmenorrhoea / dysmenorrhea	28	
HC	HC100	215	gastroenteritis/dysentry	Gastroenteritis/dysentry	24	
HC	HC1000	338	TTE_other_and_unspecified_disorders_of_circulatory_system	TTE other and unspecified disorders of circulatory system	57	
HC	HC1001	3686	TTE_acute_nasopharyngitis_[common_cold]	TTE acute nasopharyngitis [common cold]	39	
HC	HC1002	17020	TTE_acute_sinusitis	TTE acute sinusitis	19	
HC	HC1003	16045	TTE_acute_pharyngitis	TTE acute pharyngitis	21	
HC	HC1004	11155	TTE_acute_tonsillitis	TTE acute tonsillitis	21	
HC	HC1005	3147	TTE_acute_laryngitis_and_tracheitis	TTE acute laryngitis and tracheitis	35	
HC	HC1006	94	TTE_acute_obstructive_laryngitis_[croup]_and_epiglottitis	TTE acute obstructive laryngitis [croup] and epiglottitis	57	
HC	HC1007	34287	TTE_acute_upper_respiratory_infections_of_multiple_and_unspecified_sites	TTE acute upper respiratory infections of multiple and unspecified sites	72	
HC	HC1008	11	TTE_influenza_due_to_certain_identified_influenza_virus	TTE influenza due to certain identified influenza virus	55	
HC	HC1009	376	TTE_influenza_due_to_identified_influenza_virus	TTE influenza due to identified influenza virus	47	
HC	HC101	574	eye_trauma	Eye trauma	10	
HC	HC1010	7185	TTE_influenza,_virus_not_identified	TTE influenza, virus not identified	35	
HC	HC1011	137	TTE_viral_pneumonia,_not_elsewhere_classified	TTE viral pneumonia, not elsewhere classified	45	
HC	HC1012	593	TTE_pneumonia_due_to_streptococcus_pneumoniae	TTE pneumonia due to streptococcus pneumoniae	45	
HC	HC1013	109	TTE_pneumonia_due_to_haemophilus_influenzae	TTE pneumonia due to haemophilus influenzae	43	
HC	HC1014	672	TTE_bacterial_pneumonia,_not_elsewhere_classified	TTE bacterial pneumonia, not elsewhere classified	49	
HC	HC1015	61	TTE_pneumonia_due_to_other_infectious_organisms,_not_elsewhere_classified	TTE pneumonia due to other infectious organisms, not elsewhere classified	73	
HC	HC1016	160	TTE_pneumonia_in_diseases_classified_elsewhere	TTE pneumonia in diseases classified elsewhere	46	
HC	HC1017	16350	TTE_pneumonia,_organism_unspecified	TTE pneumonia, organism unspecified	35	
HC	HC1018	3731	TTE_acute_bronchitis	TTE acute bronchitis	20	
HC	HC1019	85	TTE_acute_bronchiolitis	TTE acute bronchiolitis	23	
HC	HC102	998	vertigo	Vertigo	7	
HC	HC1020	40357	TTE_unspecified_acute_lower_respiratory_infection	TTE unspecified acute lower respiratory infection	49	
HC	HC1021	32443	TTE_vasomotor_and_allergic_rhinitis	TTE vasomotor and allergic rhinitis	35	
HC	HC1022	4471	TTE_chronic_rhinitis,_nasopharyngitis_and_pharyngitis	TTE chronic rhinitis, nasopharyngitis and pharyngitis	53	
HC	HC1023	8613	TTE_chronic_sinusitis	TTE chronic sinusitis	21	
HC	HC1024	5027	TTE_nasal_polyp	TTE nasal polyp	15	
HC	HC1025	11356	TTE_other_disorders_of_nose_and_nasal_sinuses	TTE other disorders of nose and nasal sinuses	45	
HC	HC1026	1114	TTE_chronic_diseases_of_tonsils_and_adenoids	TTE chronic diseases of tonsils and adenoids	44	
HC	HC1027	565	TTE_peritonsillar_abscess	TTE peritonsillar abscess	25	
HC	HC1028	390	TTE_chronic_laryngitis_and_laryngotracheitis	TTE chronic laryngitis and laryngotracheitis	44	
HC	HC1029	2020	TTE_diseases_of_vocal_cords_and_larynx,_not_elsewhere_classified	TTE diseases of vocal cords and larynx, not elsewhere classified	64	
HC	HC103	371	thyroid_goitre	Thyroid goitre	14	
HC	HC1030	1037	TTE_other_diseases_of_upper_respiratory_tract	TTE other diseases of upper respiratory tract	45	
HC	HC1031	6349	TTE_bronchitis,_not_specified_as_acute_or_chronic	TTE bronchitis, not specified as acute or chronic	49	
HC	HC1032	78	TTE_simple_and_mucopurulent_chronic_bronchitis	TTE simple and mucopurulent chronic bronchitis	46	
HC	HC1033	351	TTE_unspecified_chronic_bronchitis	TTE unspecified chronic bronchitis	34	
HC	HC1034	2132	TTE_emphysema	TTE emphysema	13	
HC	HC1035	10798	TTE_other_chronic_obstructive_pulmonary_disease	TTE other chronic obstructive pulmonary disease	47	
HC	HC1036	45273	TTE_asthma	TTE asthma	10	
HC	HC1037	310	TTE_status_asthmaticus	TTE status asthmaticus	22	
HC	HC1038	2784	TTE_bronchiectasis	TTE bronchiectasis	18	
HC	HC1039	24	TTE_coalworker's_pneumoconiosis	TTE coalworker's pneumoconiosis	31	
HC	HC104	1068	osteomyelitis	Osteomyelitis	13	
HC	HC1040	354	TTE_pneumoconiosis_due_to_asbestos_and_other_mineral_fibres	TTE pneumoconiosis due to asbestos and other mineral fibres	59	
HC	HC1041	13	TTE_pneumoconiosis_due_to_dust_containing_silica	TTE pneumoconiosis due to dust containing silica	48	
HC	HC1042	18	TTE_pneumoconiosis_due_to_other_inorganic_dusts	TTE pneumoconiosis due to other inorganic dusts	47	
HC	HC1043	35	TTE_unspecified_pneumoconiosis	TTE unspecified pneumoconiosis	30	
HC	HC1044	3	TTE_airway_disease_due_to_specific_organic_dust	TTE airway disease due to specific organic dust	47	
HC	HC1045	126	TTE_hypersensitivity_pneumonitis_due_to_organic_dust	TTE hypersensitivity pneumonitis due to organic dust	52	
HC	HC1046	17	TTE_respiratory_conditions_due_to_inhalation_of_chemicals,_gases,_fumes_and_vapours	TTE respiratory conditions due to inhalation of chemicals, gases, fumes and vapours	83	
HC	HC1047	898	TTE_pneumonitis_due_to_solids_and_liquids	TTE pneumonitis due to solids and liquids	41	
HC	HC1048	76	TTE_respiratory_conditions_due_to_other_external_agents	TTE respiratory conditions due to other external agents	55	
HC	HC1049	173	TTE_adult_respiratory_distress_syndrome	TTE adult respiratory distress syndrome	39	
HC	HC105	1056	shingles	Shingles	8	
HC	HC1050	587	TTE_pulmonary_oedema	TTE pulmonary oedema	20	
HC	HC1051	72	TTE_pulmonary_eosinophilia,_not_elsewhere_classified	TTE pulmonary eosinophilia, not elsewhere classified	52	
HC	HC1052	1517	TTE_other_interstitial_pulmonary_diseases	TTE other interstitial pulmonary diseases	41	
HC	HC1053	132	TTE_abscess_of_lung_and_mediastinum	TTE abscess of lung and mediastinum	35	
HC	HC1054	374	TTE_pyothorax	TTE pyothorax	13	
HC	HC1055	5890	TTE_pleural_effusion,_not_elsewhere_classified	TTE pleural effusion, not elsewhere classified	46	
HC	HC1056	221	TTE_pleural_effusion_in_conditions_classified_elsewhere	TTE pleural effusion in conditions classified elsewhere	55	
HC	HC1057	1121	TTE_pleural_plaque	TTE pleural plaque	18	
HC	HC1058	1877	TTE_pneumothorax	TTE pneumothorax	16	
HC	HC1059	361	TTE_other_pleural_conditions	TTE other pleural conditions	28	
HC	HC106	6102	emphysema/chronic_bronchitis	Emphysema/chronic bronchitis	28	
HC	HC1060	404	TTE_postprocedural_respiratory_disorders,_not_elsewhere_classified	TTE postprocedural respiratory disorders, not elsewhere classified	66	
HC	HC1061	2509	TTE_respiratory_failure,_not_elsewhere_classified	TTE respiratory failure, not elsewhere classified	49	
HC	HC1062	10121	TTE_other_respiratory_disorders	TTE other respiratory disorders	31	
HC	HC1063	224	TTE_respiratory_disorders_in_diseases_classified_elsewhere	TTE respiratory disorders in diseases classified elsewhere	58	
HC	HC1064	198	TTE_disorders_of_tooth_development_and_eruption	TTE disorders of tooth development and eruption	47	
HC	HC1065	1706	TTE_embedded_and_impacted_teeth	TTE embedded and impacted teeth	31	
HC	HC1066	3020	TTE_dental_caries	TTE dental caries	17	
HC	HC1067	84	TTE_other_diseases_of_hard_tissues_of_teeth	TTE other diseases of hard tissues of teeth	43	
HC	HC1068	5065	TTE_diseases_of_pulp_and_periapical_tissues	TTE diseases of pulp and periapical tissues	43	
HC	HC1069	1164	TTE_gingivitis_and_periodontal_diseases	TTE gingivitis and periodontal diseases	39	
HC	HC107	1126	miscarriage	Miscarriage	11	
HC	HC1070	451	TTE_other_disorders_of_gingiva_and_edentulous_alveolar_ridge	TTE other disorders of gingiva and edentulous alveolar ridge	60	
HC	HC1071	1701	TTE_dentofacial_anomalies_[including_malocclusion]	TTE dentofacial anomalies [including malocclusion]	50	
HC	HC1072	2715	TTE_other_disorders_of_teeth_and_supporting_structures	TTE other disorders of teeth and supporting structures	54	
HC	HC1073	573	TTE_cysts_of_oral_region,_not_elsewhere_classified	TTE cysts of oral region, not elsewhere classified	50	
HC	HC1074	1160	TTE_other_diseases_of_jaws	TTE other diseases of jaws	26	
HC	HC1075	2249	TTE_diseases_of_salivary_glands	TTE diseases of salivary glands	31	
HC	HC1076	2426	TTE_stomatitis_and_related_lesions	TTE stomatitis and related lesions	34	
HC	HC1077	4499	TTE_other_diseases_of_lip_and_oral_mucosa	TTE other diseases of lip and oral mucosa	41	
HC	HC1078	2321	TTE_diseases_of_tongue	TTE diseases of tongue	22	
HC	HC1079	9881	TTE_oesophagitis	TTE oesophagitis	16	
HC	HC108	20	giardia_/_giardiasis	Giardia / giardiasis	20	
HC	HC1080	40793	TTE_gastro-oesophageal_reflux_disease	TTE gastro-oesophageal reflux disease	37	
HC	HC1081	11587	TTE_other_diseases_of_oesophagus	TTE other diseases of oesophagus	32	
HC	HC1082	34	TTE_disorders_of_oesophagus_in_diseases_classified_elsewhere	TTE disorders of oesophagus in diseases classified elsewhere	60	
HC	HC1083	6773	TTE_gastric_ulcer	TTE gastric ulcer	17	
HC	HC1084	5724	TTE_duodenal_ulcer	TTE duodenal ulcer	18	
HC	HC1085	1101	TTE_peptic_ulcer,_site_unspecified	TTE peptic ulcer, site unspecified	34	
HC	HC1086	75	TTE_gastrojejunal_ulcer	TTE gastrojejunal ulcer	23	
HC	HC1087	31711	TTE_gastritis_and_duodenitis	TTE gastritis and duodenitis	28	
HC	HC1088	12022	TTE_dyspepsia	TTE dyspepsia	13	
HC	HC1089	8789	TTE_other_diseases_of_stomach_and_duodenum	TTE other diseases of stomach and duodenum	42	
HC	HC109	1442	gestational_hypertension/pre-eclampsia	Gestational hypertension/pre-eclampsia	38	
HC	HC1090	2980	TTE_acute_appendicitis	TTE acute appendicitis	22	
HC	HC1091	105	TTE_other_appendicitis	TTE other appendicitis	22	
HC	HC1092	3971	TTE_unspecified_appendicitis	TTE unspecified appendicitis	28	
HC	HC1093	283	TTE_other_diseases_of_appendix	TTE other diseases of appendix	30	
HC	HC1094	18903	TTE_inguinal_hernia	TTE inguinal hernia	19	
HC	HC1095	848	TTE_femoral_hernia	TTE femoral hernia	18	
HC	HC1096	4860	TTE_umbilical_hernia	TTE umbilical hernia	20	
HC	HC1097	4129	TTE_ventral_hernia	TTE ventral hernia	18	
HC	HC1098	30624	TTE_diaphragmatic_hernia	TTE diaphragmatic hernia	24	
HC	HC1099	151	TTE_other_abdominal_hernia	TTE other abdominal hernia	26	
HC	HC11	329	septicaemia_/_sepsis	Septicaemia / sepsis	20	
HC	HC110	6345	stroke	Stroke	6	
HC	HC1100	1268	TTE_unspecified_abdominal_hernia	TTE unspecified abdominal hernia	32	
HC	HC1101	1952	TTE_crohn's_disease_[regional_enteritis]	TTE crohn's disease [regional enteritis]	40	
HC	HC1102	3738	TTE_ulcerative_colitis	TTE ulcerative colitis	22	
HC	HC1103	16816	TTE_other_non-infective_gastro-enteritis_and_colitis	TTE other non-infective gastro-enteritis and colitis	52	
HC	HC1104	1290	TTE_vascular_disorders_of_intestine	TTE vascular disorders of intestine	35	
HC	HC1105	4566	TTE_paralytic_ileus_and_intestinal_obstruction_without_hernia	TTE paralytic ileus and intestinal obstruction without hernia	61	
HC	HC1106	32352	TTE_diverticular_disease_of_intestine	TTE diverticular disease of intestine	37	
HC	HC1107	21986	TTE_irritable_bowel_syndrome	TTE irritable bowel syndrome	28	
HC	HC1108	15139	TTE_other_functional_intestinal_disorders	TTE other functional intestinal disorders	41	
HC	HC1109	4145	TTE_fissure_and_fistula_of_anal_and_rectal_regions	TTE fissure and fistula of anal and rectal regions	50	
HC	HC111	99	meningioma_/_benign_meningeal_tumour	Meningioma / benign meningeal tumour	36	
HC	HC1110	1968	TTE_abscess_of_anal_and_rectal_regions	TTE abscess of anal and rectal regions	38	
HC	HC1111	26259	TTE_other_diseases_of_anus_and_rectum	TTE other diseases of anus and rectum	37	
HC	HC1112	16437	TTE_other_diseases_of_intestine	TTE other diseases of intestine	31	
HC	HC1113	22706	TTE_haemorrhoids_and_perianal_venous_thrombosis	TTE haemorrhoids and perianal venous thrombosis	47	
HC	HC1114	2106	TTE_peritonitis	TTE peritonitis	15	
HC	HC1115	3429	TTE_other_disorders_of_peritoneum	TTE other disorders of peritoneum	33	
HC	HC1116	3	TTE_disorders_of_peritoneum_in_infectious_diseases_classified_elsewhere	TTE disorders of peritoneum in infectious diseases classified elsewhere	71	
HC	HC1117	1088	TTE_alcoholic_liver_disease	TTE alcoholic liver disease	27	
HC	HC1118	87	TTE_toxic_liver_disease	TTE toxic liver disease	23	
HC	HC1119	472	TTE_hepatic_failure,_not_elsewhere_classified	TTE hepatic failure, not elsewhere classified	45	
HC	HC112	123	pyelonephritis	Pyelonephritis	14	
HC	HC1120	185	TTE_chronic_hepatitis,_not_elsewhere_classified	TTE chronic hepatitis, not elsewhere classified	47	
