#GBE_category	GBE_ID	N	N_GBE	N_NBW	N_AFR	N_SAS	N_EAS	N_SMR	N_OTH	N_META	GBE_NAME	GBE_short_name	GBE_short_name_len
Diffusion_brain_MRI	INI25450	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_inferior_cerebellar_peduncle_on_FA_skeleton_(right)	Mean ISOVF in inferior cerebellar peduncle on FA skeleton (R)	61
Diffusion_brain_MRI	INI25451	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_inferior_cerebellar_peduncle_on_FA_skeleton_(left)	Mean ISOVF in inferior cerebellar peduncle on FA skeleton (L)	61
Diffusion_brain_MRI	INI25452	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_superior_cerebellar_peduncle_on_FA_skeleton_(right)	Mean ISOVF in superior cerebellar peduncle on FA skeleton (R)	61
Diffusion_brain_MRI	INI25453	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_superior_cerebellar_peduncle_on_FA_skeleton_(left)	Mean ISOVF in superior cerebellar peduncle on FA skeleton (L)	61
Diffusion_brain_MRI	INI25454	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_cerebral_peduncle_on_FA_skeleton_(right)	Mean ISOVF in cerebral peduncle on FA skeleton (R)	50
Diffusion_brain_MRI	INI25455	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_cerebral_peduncle_on_FA_skeleton_(left)	Mean ISOVF in cerebral peduncle on FA skeleton (L)	50
Diffusion_brain_MRI	INI25456	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(right)	Mean ISOVF in anterior limb of internal capsule on FA skeleton (R)	66
Diffusion_brain_MRI	INI25457	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(left)	Mean ISOVF in anterior limb of internal capsule on FA skeleton (L)	66
Diffusion_brain_MRI	INI25458	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(right)	Mean ISOVF in posterior limb of internal capsule on FA skeleton (R)	67
Diffusion_brain_MRI	INI25459	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(left)	Mean ISOVF in posterior limb of internal capsule on FA skeleton (L)	67
Diffusion_brain_MRI	INI25460	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(right)	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (R)	73
Diffusion_brain_MRI	INI25461	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(left)	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (L)	73
Diffusion_brain_MRI	INI25462	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_anterior_corona_radiata_on_FA_skeleton_(right)	Mean ISOVF in anterior corona radiata on FA skeleton (R)	56
Diffusion_brain_MRI	INI25463	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_anterior_corona_radiata_on_FA_skeleton_(left)	Mean ISOVF in anterior corona radiata on FA skeleton (L)	56
Diffusion_brain_MRI	INI25464	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_superior_corona_radiata_on_FA_skeleton_(right)	Mean ISOVF in superior corona radiata on FA skeleton (R)	56
Diffusion_brain_MRI	INI25465	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_superior_corona_radiata_on_FA_skeleton_(left)	Mean ISOVF in superior corona radiata on FA skeleton (L)	56
Diffusion_brain_MRI	INI25466	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_posterior_corona_radiata_on_FA_skeleton_(right)	Mean ISOVF in posterior corona radiata on FA skeleton (R)	57
Diffusion_brain_MRI	INI25467	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_posterior_corona_radiata_on_FA_skeleton_(left)	Mean ISOVF in posterior corona radiata on FA skeleton (L)	57
Diffusion_brain_MRI	INI25468	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_posterior_thalamic_radiation_on_FA_skeleton_(right)	Mean ISOVF in posterior thalamic radiation on FA skeleton (R)	61
Diffusion_brain_MRI	INI25469	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_posterior_thalamic_radiation_on_FA_skeleton_(left)	Mean ISOVF in posterior thalamic radiation on FA skeleton (L)	61
Diffusion_brain_MRI	INI25470	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_sagittal_stratum_on_FA_skeleton_(right)	Mean ISOVF in sagittal stratum on FA skeleton (R)	49
Diffusion_brain_MRI	INI25471	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_sagittal_stratum_on_FA_skeleton_(left)	Mean ISOVF in sagittal stratum on FA skeleton (L)	49
Diffusion_brain_MRI	INI25472	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_external_capsule_on_FA_skeleton_(right)	Mean ISOVF in external capsule on FA skeleton (R)	49
Diffusion_brain_MRI	INI25473	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_external_capsule_on_FA_skeleton_(left)	Mean ISOVF in external capsule on FA skeleton (L)	49
Diffusion_brain_MRI	INI25474	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_cingulum_cingulate_gyrus_on_FA_skeleton_(right)	Mean ISOVF in cingulum cingulate gyrus on FA skeleton (R)	57
Diffusion_brain_MRI	INI25475	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_cingulum_cingulate_gyrus_on_FA_skeleton_(left)	Mean ISOVF in cingulum cingulate gyrus on FA skeleton (L)	57
Diffusion_brain_MRI	INI25476	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_cingulum_hippocampus_on_FA_skeleton_(right)	Mean ISOVF in cingulum hippocampus on FA skeleton (R)	53
Diffusion_brain_MRI	INI25477	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_cingulum_hippocampus_on_FA_skeleton_(left)	Mean ISOVF in cingulum hippocampus on FA skeleton (L)	53
Diffusion_brain_MRI	INI25478	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_fornix_cres+stria_terminalis_on_FA_skeleton_(right)	Mean ISOVF in fornix cres+stria terminalis on FA skeleton (R)	61
Diffusion_brain_MRI	INI25479	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_fornix_cres+stria_terminalis_on_FA_skeleton_(left)	Mean ISOVF in fornix cres+stria terminalis on FA skeleton (L)	61
Diffusion_brain_MRI	INI25482	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(right)	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (R)	69
Diffusion_brain_MRI	INI25483	37517	26201	1651	182	301	86	3428	1858	33707	Mean_ISOVF_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(left)	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (L)	69
Diffusion_brain_MRI	INI25488	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_acoustic_radiation_(left)	WA FA in tract acoustic radiation (L)	37
Diffusion_brain_MRI	INI25489	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_acoustic_radiation_(right)	WA FA in tract acoustic radiation (R)	37
Diffusion_brain_MRI	INI25490	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_anterior_thalamic_radiation_(left)	WA FA in tract anterior thalamic radiation (L)	46
Diffusion_brain_MRI	INI25491	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_anterior_thalamic_radiation_(right)	WA FA in tract anterior thalamic radiation (R)	46
Diffusion_brain_MRI	INI25492	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_cingulate_gyrus_part_of_cingulum_(left)	WA FA in tract cingulate gyrus part of cingulum (L)	51
Diffusion_brain_MRI	INI25493	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_cingulate_gyrus_part_of_cingulum_(right)	WA FA in tract cingulate gyrus part of cingulum (R)	51
Diffusion_brain_MRI	INI25494	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_parahippocampal_part_of_cingulum_(left)	WA FA in tract parahippocampal part of cingulum (L)	51
Diffusion_brain_MRI	INI25495	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_parahippocampal_part_of_cingulum_(right)	WA FA in tract parahippocampal part of cingulum (R)	51
Diffusion_brain_MRI	INI25496	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_corticospinal_tract_(left)	WA FA in tract corticospinal tract (L)	38
Diffusion_brain_MRI	INI25497	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_corticospinal_tract_(right)	WA FA in tract corticospinal tract (R)	38
Diffusion_brain_MRI	INI25498	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_forceps_major	WA FA in tract forceps major	28
Diffusion_brain_MRI	INI25499	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_forceps_minor	WA FA in tract forceps minor	28
Diffusion_brain_MRI	INI25500	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_inferior_fronto-occipital_fasciculus_(left)	WA FA in tract inferior fronto-occipital fasciculus (L)	55
Diffusion_brain_MRI	INI25501	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_inferior_fronto-occipital_fasciculus_(right)	WA FA in tract inferior fronto-occipital fasciculus (R)	55
Diffusion_brain_MRI	INI25502	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_inferior_longitudinal_fasciculus_(left)	WA FA in tract inferior longitudinal fasciculus (L)	51
Diffusion_brain_MRI	INI25503	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_inferior_longitudinal_fasciculus_(right)	WA FA in tract inferior longitudinal fasciculus (R)	51
Diffusion_brain_MRI	INI25504	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_middle_cerebellar_peduncle	WA FA in tract middle cerebellar peduncle	41
Diffusion_brain_MRI	INI25505	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_medial_lemniscus_(left)	WA FA in tract medial lemniscus (L)	35
Diffusion_brain_MRI	INI25506	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_medial_lemniscus_(right)	WA FA in tract medial lemniscus (R)	35
Diffusion_brain_MRI	INI25507	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_posterior_thalamic_radiation_(left)	WA FA in tract posterior thalamic radiation (L)	47
Diffusion_brain_MRI	INI25508	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_posterior_thalamic_radiation_(right)	WA FA in tract posterior thalamic radiation (R)	47
Diffusion_brain_MRI	INI25509	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_superior_longitudinal_fasciculus_(left)	WA FA in tract superior longitudinal fasciculus (L)	51
Diffusion_brain_MRI	INI25510	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_superior_longitudinal_fasciculus_(right)	WA FA in tract superior longitudinal fasciculus (R)	51
Diffusion_brain_MRI	INI25511	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_superior_thalamic_radiation_(left)	WA FA in tract superior thalamic radiation (L)	46
Diffusion_brain_MRI	INI25512	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_superior_thalamic_radiation_(right)	WA FA in tract superior thalamic radiation (R)	46
Diffusion_brain_MRI	INI25513	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_uncinate_fasciculus_(left)	WA FA in tract uncinate fasciculus (L)	38
Diffusion_brain_MRI	INI25514	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_FA_in_tract_uncinate_fasciculus_(right)	WA FA in tract uncinate fasciculus (R)	38
Diffusion_brain_MRI	INI25515	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_acoustic_radiation_(left)	WA MD in tract acoustic radiation (L)	37
Diffusion_brain_MRI	INI25516	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_acoustic_radiation_(right)	WA MD in tract acoustic radiation (R)	37
Diffusion_brain_MRI	INI25517	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_anterior_thalamic_radiation_(left)	WA MD in tract anterior thalamic radiation (L)	46
Diffusion_brain_MRI	INI25518	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_anterior_thalamic_radiation_(right)	WA MD in tract anterior thalamic radiation (R)	46
Diffusion_brain_MRI	INI25519	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_cingulate_gyrus_part_of_cingulum_(left)	WA MD in tract cingulate gyrus part of cingulum (L)	51
Diffusion_brain_MRI	INI25520	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_cingulate_gyrus_part_of_cingulum_(right)	WA MD in tract cingulate gyrus part of cingulum (R)	51
Diffusion_brain_MRI	INI25521	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_parahippocampal_part_of_cingulum_(left)	WA MD in tract parahippocampal part of cingulum (L)	51
Diffusion_brain_MRI	INI25522	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_parahippocampal_part_of_cingulum_(right)	WA MD in tract parahippocampal part of cingulum (R)	51
Diffusion_brain_MRI	INI25523	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_corticospinal_tract_(left)	WA MD in tract corticospinal tract (L)	38
Diffusion_brain_MRI	INI25524	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_corticospinal_tract_(right)	WA MD in tract corticospinal tract (R)	38
Diffusion_brain_MRI	INI25525	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_forceps_major	WA MD in tract forceps major	28
Diffusion_brain_MRI	INI25526	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_forceps_minor	WA MD in tract forceps minor	28
Diffusion_brain_MRI	INI25527	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_inferior_fronto-occipital_fasciculus_(left)	WA MD in tract inferior fronto-occipital fasciculus (L)	55
Diffusion_brain_MRI	INI25528	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_inferior_fronto-occipital_fasciculus_(right)	WA MD in tract inferior fronto-occipital fasciculus (R)	55
Diffusion_brain_MRI	INI25529	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_inferior_longitudinal_fasciculus_(left)	WA MD in tract inferior longitudinal fasciculus (L)	51
Diffusion_brain_MRI	INI25530	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_inferior_longitudinal_fasciculus_(right)	WA MD in tract inferior longitudinal fasciculus (R)	51
Diffusion_brain_MRI	INI25531	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_middle_cerebellar_peduncle	WA MD in tract middle cerebellar peduncle	41
Diffusion_brain_MRI	INI25532	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_medial_lemniscus_(left)	WA MD in tract medial lemniscus (L)	35
Diffusion_brain_MRI	INI25533	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_medial_lemniscus_(right)	WA MD in tract medial lemniscus (R)	35
Diffusion_brain_MRI	INI25534	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_posterior_thalamic_radiation_(left)	WA MD in tract posterior thalamic radiation (L)	47
Diffusion_brain_MRI	INI25535	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_posterior_thalamic_radiation_(right)	WA MD in tract posterior thalamic radiation (R)	47
Diffusion_brain_MRI	INI25536	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_superior_longitudinal_fasciculus_(left)	WA MD in tract superior longitudinal fasciculus (L)	51
Diffusion_brain_MRI	INI25537	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_superior_longitudinal_fasciculus_(right)	WA MD in tract superior longitudinal fasciculus (R)	51
Diffusion_brain_MRI	INI25538	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_superior_thalamic_radiation_(left)	WA MD in tract superior thalamic radiation (L)	46
Diffusion_brain_MRI	INI25539	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_superior_thalamic_radiation_(right)	WA MD in tract superior thalamic radiation (R)	46
Diffusion_brain_MRI	INI25540	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_uncinate_fasciculus_(left)	WA MD in tract uncinate fasciculus (L)	38
Diffusion_brain_MRI	INI25541	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MD_in_tract_uncinate_fasciculus_(right)	WA MD in tract uncinate fasciculus (R)	38
Diffusion_brain_MRI	INI25542	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_acoustic_radiation_(left)	WA MO in tract acoustic radiation (L)	37
Diffusion_brain_MRI	INI25543	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_acoustic_radiation_(right)	WA MO in tract acoustic radiation (R)	37
Diffusion_brain_MRI	INI25544	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_anterior_thalamic_radiation_(left)	WA MO in tract anterior thalamic radiation (L)	46
Diffusion_brain_MRI	INI25545	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_anterior_thalamic_radiation_(right)	WA MO in tract anterior thalamic radiation (R)	46
Diffusion_brain_MRI	INI25546	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_cingulate_gyrus_part_of_cingulum_(left)	WA MO in tract cingulate gyrus part of cingulum (L)	51
Diffusion_brain_MRI	INI25547	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_cingulate_gyrus_part_of_cingulum_(right)	WA MO in tract cingulate gyrus part of cingulum (R)	51
Diffusion_brain_MRI	INI25548	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_parahippocampal_part_of_cingulum_(left)	WA MO in tract parahippocampal part of cingulum (L)	51
Diffusion_brain_MRI	INI25549	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_parahippocampal_part_of_cingulum_(right)	WA MO in tract parahippocampal part of cingulum (R)	51
Diffusion_brain_MRI	INI25550	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_corticospinal_tract_(left)	WA MO in tract corticospinal tract (L)	38
Diffusion_brain_MRI	INI25551	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_corticospinal_tract_(right)	WA MO in tract corticospinal tract (R)	38
Diffusion_brain_MRI	INI25552	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_forceps_major	WA MO in tract forceps major	28
Diffusion_brain_MRI	INI25553	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_forceps_minor	WA MO in tract forceps minor	28
Diffusion_brain_MRI	INI25554	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_inferior_fronto-occipital_fasciculus_(left)	WA MO in tract inferior fronto-occipital fasciculus (L)	55
Diffusion_brain_MRI	INI25555	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_inferior_fronto-occipital_fasciculus_(right)	WA MO in tract inferior fronto-occipital fasciculus (R)	55
Diffusion_brain_MRI	INI25556	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_inferior_longitudinal_fasciculus_(left)	WA MO in tract inferior longitudinal fasciculus (L)	51
Diffusion_brain_MRI	INI25557	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_inferior_longitudinal_fasciculus_(right)	WA MO in tract inferior longitudinal fasciculus (R)	51
Diffusion_brain_MRI	INI25558	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_middle_cerebellar_peduncle	WA MO in tract middle cerebellar peduncle	41
Diffusion_brain_MRI	INI25559	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_medial_lemniscus_(left)	WA MO in tract medial lemniscus (L)	35
Diffusion_brain_MRI	INI25560	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_medial_lemniscus_(right)	WA MO in tract medial lemniscus (R)	35
Diffusion_brain_MRI	INI25561	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_posterior_thalamic_radiation_(left)	WA MO in tract posterior thalamic radiation (L)	47
Diffusion_brain_MRI	INI25562	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_posterior_thalamic_radiation_(right)	WA MO in tract posterior thalamic radiation (R)	47
Diffusion_brain_MRI	INI25563	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_superior_longitudinal_fasciculus_(left)	WA MO in tract superior longitudinal fasciculus (L)	51
Diffusion_brain_MRI	INI25564	37517	26202	1651	182	301	86	3428	1858	33708	Weighted-mean_MO_in_tract_superior_longitudinal_fasciculus_(right)	WA MO in tract superior longitudinal fasciculus (R)	51
